year,url,orcid_id,author
2017,https://doi.org/10.21767/2472-1093.100038,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1128/aac.01856-17,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1089/mdr.2017.0266,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1016/j.ijantimicag.2017.09.016,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1093/ofid/ofx163.929,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1093/ofid/ofx163.906,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1093/ofid/ofx163.918,0000-0002-1215-5216,Dee Shortridge
2017,https://doi.org/10.1093/ofid/ofx163.898,0000-0002-1215-5216,Dee Shortridge
2023,https://doi.org/10.1245/s10434-023-13990-7,0000-0002-1257-4357,Morta Lapkus
2023,https://doi.org/10.1245/s10434-023-13895-5,0000-0002-1257-4357,Morta Lapkus
2023,https://doi.org/10.1016/j.amepre.2023.10.003,0000-0002-1263-2537,Heather Mattie
2023,https://doi.org/10.1016/j.wneu.2023.08.023,0000-0002-1263-2537,Heather Mattie
2023,https://doi.org/10.2196/44777,0000-0002-1263-2537,Heather Mattie
2023,https://doi.org/10.1097/01.ccm.0000998412.23099.ab,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.1093/jleuko/qiad156,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a1088,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.1111/acel.13852,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.1016/j.redox.2023.102717,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.3389/fimmu.2022.1079962,0000-0002-1264-6496,Sanjoy Roychowdhury
2017,https://doi.org/10.1038/s41598-017-15760-4,0000-0002-1264-6496,Sanjoy Roychowdhury
2017,https://doi.org/10.1111/acer.13345,0000-0002-1264-6496,Sanjoy Roychowdhury
2017,https://doi.org/10.1111/acer.13303,0000-0002-1264-6496,Sanjoy Roychowdhury
2023,https://doi.org/10.3390/jcm12206641,0000-0002-1291-6257,Ibrahim Migdady
2023,https://doi.org/10.1111/ncn3.12727,0000-0002-1291-6257,Ibrahim Migdady
2023,https://doi.org/10.1097/01.ccm.0001001504.13991.51,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1097/01.ccm.0001001420.46206.99,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1097/01.ccm.0000999884.03955.ef,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1097/01.ccm.0001001280.97724.e1,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1097/01.ccm.0000998452.16843.e7,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.7759/cureus.50283,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1136/bcr-2023-256265,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1177/03000605231209156,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.1371/journal.pone.0279709,0000-0002-1375-6988,Madhuradhar Chegondi
2017,https://doi.org/10.7759/cureus.1797,0000-0002-1375-6988,Madhuradhar Chegondi
2023,https://doi.org/10.3389/fneur.2023.1321964,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.48550/arxiv.2310.20204,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.1101/2023.08.24.23293394,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.3389/fcvm.2023.1135069,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.1038/s41598-023-30874-8,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.1161/str.54.suppl_1.tmp104,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.5664/jcsm.10258,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1161/str.48.suppl_1.wp194,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1161/str.48.suppl_1.66,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.5664/jcsm.6796,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.5853/jos.2017.00836,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1161/jaha.117.005671,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1007/978-981-10-1424-6_35,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1002/ange.201706482,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1002/anie.201706482,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1002/ange.201704904,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1002/anie.201704904,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1161/strokeaha.116.016217,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1007/s12274-017-1478-6,0000-0002-1418-1768,Han-Gil Jeong
2017,https://doi.org/10.1016/j.jstrokecerebrovasdis.2016.11.020,0000-0002-1418-1768,Han-Gil Jeong
2023,https://doi.org/10.1097/01.ccm.0001004276.95645.13,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.31557/apjcp.2023.24.11.3639,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1016/j.jacc.2023.09.754,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.26226/m.650dc49106b519793a7f1462,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1016/j.jaccas.2023.102013,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.26226/m.64e5e576233388001266ea0f,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1016/j.jcin.2023.03.010,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1016/s0735-1097(23)02241-6,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1016/s0735-1097(23)02353-7,0000-0002-1463-4704,Goyal Umadat
2023,https://doi.org/10.1055/s-0043-1768069,0000-0002-1755-6967,Ahmed Veten
2017,https://doi.org/10.1016/j.jpsychires.2017.12.018,0000-0002-2053-9180,Joel Park
2017,https://doi.org/10.1016/j.neuroimage.2017.09.031,0000-0002-2053-9180,Joel Park
2017,https://doi.org/10.1002/ejp.1024,0000-0002-2053-9180,Joel Park
2017,https://doi.org/10.3389/fneur.2017.00129,0000-0002-2053-9180,Joel Park
2017,https://doi.org/10.1016/j.nicl.2017.02.022,0000-0002-2053-9180,Joel Park
2017,https://doi.org/10.1002/tal.1413,0000-0002-2320-4618,Ali Seifi
2017,https://doi.org/10.1016/j.engstruct.2017.06.034,0000-0002-2320-4618,Ali Seifi
2023,https://doi.org/10.1016/j.jpedsurg.2023.12.009,0000-0002-2416-6449,Ameer Al-Hadidi
2023,https://doi.org/10.1097/sla.0000000000005921,0000-0002-2416-6449,Ameer Al-Hadidi
2023,https://doi.org/10.3389/fped.2023.1126552,0000-0002-2416-6449,Ameer Al-Hadidi
2023,https://doi.org/10.3389/fimmu.2023.1220028,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1093/neuonc/noad073.266,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1093/neuonc/noad073.272,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1093/neuonc/noad073.277,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1158/1538-7445.am2023-3760,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1186/s12943-022-01695-6,0000-0002-2483-0610,Sidharth Mahapatra
2017,https://doi.org/10.1016/j.jneuroim.2017.10.012,0000-0002-2483-0610,Sidharth Mahapatra
2017,https://doi.org/10.1007/8904_2017_36,0000-0002-2483-0610,Sidharth Mahapatra
2017,https://doi.org/10.1080/14728222.2017.1323880,0000-0002-2483-0610,Sidharth Mahapatra
2017,https://doi.org/10.18632/oncotarget.14775,0000-0002-2483-0610,Sidharth Mahapatra
2023,https://doi.org/10.1021/acsmacrolett.3c00285,0000-0002-2503-048X,Neel J Shah
2023,https://doi.org/10.1021/acs.macromol.2c02533,0000-0002-2503-048X,Neel J Shah
2023,https://doi.org/10.1001/jamaneurol.2022.3881,0000-0002-2681-9140,Sule Doymaz
2017,https://doi.org/10.1016/j.annemergmed.2017.07.382,0000-0002-2681-9140,Sule Doymaz
2023,https://doi.org/10.1016/j.resplu.2023.100540,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1093/jamiaopen/ooad109,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.3389/fped.2023.1284672,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1097/01.ccm.0001000988.16192.03,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1097/01.ccm.0000999348.07459.f5,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1097/pcc.0000000000003425,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1016/j.jopan.2023.10.006,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1093/jamiaopen/ooad092,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1200/cci.23.00009,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5158,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a2887,0000-0002-3010-6960,Anoop M Mayampurath
2017,https://doi.org/10.1161/str.48.suppl_1.124,0000-0002-3010-6960,Anoop M Mayampurath
2017,https://doi.org/10.1093/ofid/ofx163.1923,0000-0002-3010-6960,Anoop M Mayampurath
2017,https://doi.org/10.1007/s12975-017-0561-3,0000-0002-3010-6960,Anoop M Mayampurath
2017,https://doi.org/10.1016/j.jvs.2017.03.165,0000-0002-3010-6960,Anoop M Mayampurath
2023,https://doi.org/10.1089/jpm.2023.0166,0000-0002-3168-9029,Melany Gaetani
2023,https://doi.org/10.1007/s44253-023-00016-z,0000-0002-3168-9029,Melany Gaetani
2017,https://doi.org/10.1016/j.jcrc.2017.05.027,0000-0002-3168-9029,Melany Gaetani
2023,https://doi.org/10.1097/shk.0000000000002290,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1097/cce.0000000000001019,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.accpm.2023.101339,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1097/cce.0000000000001023,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.chest.2023.07.1145,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.chest.2023.07.1146,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1053/j.jvca.2023.09.026,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.rmed.2023.107415,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.medin.2023.04.015,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.jcrc.2023.154404,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.chest.2023.08.019,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1101/2023.07.29.23293364,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1053/j.jvca.2023.07.018,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1186/s40560-023-00678-z,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/s2213-2600(23)00147-9,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1053/j.jvca.2023.06.014,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1177/08850666231180526,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.medine.2023.05.005,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.chest.2022.06.049,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1016/j.jcrc.2023.154298,0000-0002-3243-1417,Siddharth Pawan Dugar
2023,https://doi.org/10.1093/geroni/igad104.1171,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.1093/geroni/igad104.0546,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.1093/geroni/igad104.0545,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.1093/geroni/igad104.2788,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.1186/s40621-023-00420-1,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.3389/fdgth.2022.970281,0000-0002-3383-9481,Anis Davoudi
2017,https://doi.org/10.48550/arxiv.1712.06631,0000-0002-3383-9481,Anis Davoudi
2017,https://doi.org/10.1109/bibe.2017.00014,0000-0002-3383-9481,Anis Davoudi
2017,https://doi.org/10.1109/bhi.2017.7897244,0000-0002-3383-9481,Anis Davoudi
2023,https://doi.org/10.21203/rs.3.rs-3325405/v1,0000-0002-3390-7798,Nazli Deveci
2023,https://doi.org/10.5152/turkarchpediatr.2023.22312,0000-0002-3390-7798,Nazli Deveci
2017,https://doi.org/10.5578/ced.57342,0000-0002-3390-7798,Nazli Deveci
2017,https://doi.org/10.4103/1319-2442.198146,0000-0002-3390-7798,Nazli Deveci
2023,https://doi.org/10.1097/01.ccm.0001002724.00758.3b,0000-0002-3507-1576,Tuqa Alkhateeb
2017,https://doi.org/10.1096/fasebj.31.1_supplement.658.7,0000-0002-3507-1576,Tuqa Alkhateeb
2023,https://doi.org/10.1177/08850666231213337,0000-0002-3507-1576,Tuqa Alkhateeb
2023,https://doi.org/10.1097/01.ccm.0001003348.71553.4c,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1002/ppul.26805,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1016/s1569-1993(23)01353-x,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1016/s1569-1993(23)01474-1,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1016/s1569-1993(23)01446-7,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1055/a-2165-5861,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a6225,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3436,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3425,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a1682,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1097/ccm.0000000000005901,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1016/j.emc.2023.03.003,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.1136/bmjresp-2022-001391,0000-0002-3523-0514,Andrew Julio Barros
2023,https://doi.org/10.48550/arxiv.2310.11266,0000-0002-3663-3016,Azaan Ramani
2023,https://doi.org/10.1007/s00228-023-03521-4,0000-0002-3663-3016,Azaan Ramani
2023,https://doi.org/10.1093/ofid/ofad500.1199,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1097/mlr.0000000000001929,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1002/oby.23859,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1371/journal.pone.0289774,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1101/2023.07.26.23293156,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1016/s0016-5085(23)01315-x,0000-0002-3712-2904,Xing Song
2023,https://app.dimensions.ai/details/publication/pub.pub.1160026125,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1017/cts.2023.548,0000-0002-3712-2904,Xing Song
2023,https://app.dimensions.ai/details/publication/pub.pub.1157699064,0000-0002-3712-2904,Xing Song
2023,https://doi.org/10.1093/ofid/ofad500.772,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000949804.71128.13,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000951004.13081.33,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000954708.65452.e4,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000955632.53846.b8,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000949812.88765.e2,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.14309/01.ajg.0000949808.24152.d7,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.12890/2023_004081,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.1016/j.gie.2023.04.791,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.1016/j.gie.2023.04.922,0000-0002-4078-2276,Bibek Karki
2023,https://doi.org/10.1097/01.ccm.0001004288.85428.0e,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1097/01.ccm.0001000212.06798.0f,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1097/01.ccm.0001000252.47502.fa,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.healun.2023.10.010,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4177,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4181,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4162,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4168,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4180,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4171,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4160,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.4164,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1016/j.chest.2023.07.874,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.3389/frtra.2023.1248987,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a6336,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5219,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5218,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3908,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3906,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3896,0000-0002-4171-3184,Ashwini Arjuna
2023,https://doi.org/10.1136/tsaco-2023-001092,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.jss.2023.10.001,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1186/s12959-023-00555-7,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.xjon.2023.09.020,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1371/journal.pgph.0002414,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1093/jamiaopen/ooad067,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.amjsurg.2023.07.025,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1371/journal.pgph.0002102,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1136/tsaco-2022-001073,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1093/infdis/jiad194,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.jtha.2023.04.040,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.ajt.2023.04.020,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1016/j.ajog.2023.02.022,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1016/j.surg.2017.10.013,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1016/j.jss.2017.06.054,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1097/ccm.0000000000002671,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1016/j.amjsurg.2017.05.011,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1016/j.jss.2017.05.012,0000-0002-4482-4699,Randeep Singh Jawa
2017,https://doi.org/10.1007/s00134-017-4750-z,0000-0002-4482-4699,Randeep Singh Jawa
2023,https://doi.org/10.1097/01.ccm.0001003112.15525.06,0000-0002-4783-7161,Rimi Tanii
2023,https://doi.org/10.1016/j.annemergmed.2023.08.245,0000-0002-4783-7161,Rimi Tanii
2023,https://doi.org/10.1186/s12879-023-08128-9,0000-0002-4783-7161,Rimi Tanii
2023,https://doi.org/10.1097/01.ccm.0001001052.37157.0a,0000-0002-4786-1807,Jaskaran Rakkar
2023,https://doi.org/10.1097/01.ccm.0001001588.85992.1b,0000-0002-4786-1807,Jaskaran Rakkar
2023,https://doi.org/10.1097/01.ccm.0000999408.39516.e0,0000-0002-4786-1807,Jaskaran Rakkar
2023,https://doi.org/10.1117/12.2652974,0000-0002-4786-1807,Jaskaran Rakkar
2017,https://doi.org/10.1002/prot.25439,0000-0002-5011-487X,Charles R Watts
2017,https://doi.org/10.1101/210286,0000-0002-5011-487X,Charles R Watts
2017,https://doi.org/10.1002/prot.25270,0000-0002-5011-487X,Charles R Watts
2023,https://doi.org/10.3892/etm.2023.12029,0000-0002-5178-6424,Ming Xue
2017,https://doi.org/10.1186/s13613-017-0279-0,0000-0002-5178-6424,Ming Xue
2017,https://doi.org/10.1186/s13054-017-1628-y,0000-0002-5178-6424,Ming Xue
2023,https://doi.org/10.1007/978-3-031-26510-5_15,0000-0002-5382-712X,Omar K Danner
2023,https://doi.org/10.1016/j.injury.2023.01.043,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.29011/2575-9760.000169,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.17352/2455-5282.000056,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.17352/2455-5282.000034,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.1177/000313481708300608,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.17352/2455-5282.000044,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.17352/2455-5282.000041,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.17352/2455-5282.000038,0000-0002-5382-712X,Omar K Danner
2017,https://doi.org/10.1016/j.amjsurg.2017.01.006,0000-0002-5382-712X,Omar K Danner
2023,https://doi.org/10.1016/j.lanwpc.2023.100982,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.1007/s13273-023-00405-7,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.1038/s41598-023-45835-4,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.3390/jcm12206643,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.1016/j.chest.2023.09.026,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.20944/preprints202305.2023.v1,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.3390/jpm13071088,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.21037/apm-22-1218,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.1038/s41598-023-33245-5,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.3389/fmed.2023.1052129,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.4046/trd.2017.0118,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1016/j.sleep.2017.11.474,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1183/1393003.congress-2017.pa1078,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1183/1393003.congress-2017.pa3723,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.2147/copd.s129321,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1016/j.jcrc.2017.07.024,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1016/j.jcrc.2017.04.045,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.4046/trd.2017.80.2.105,0000-0002-5461-6770,Won-Yeon Lee
2017,https://doi.org/10.1016/j.jcrc.2017.04.004,0000-0002-5461-6770,Won-Yeon Lee
2023,https://doi.org/10.1016/j.ultrasmedbio.2023.07.011,0000-0002-5502-1488,Sonali Basu
2017,https://doi.org/10.1515/jpem-2017-0225,0000-0002-5502-1488,Sonali Basu
2017,https://doi.org/10.1097/pcc.0000000000001194,0000-0002-5502-1488,Sonali Basu
2023,https://doi.org/10.1177/2050313x231151504,0000-0002-5683-3445,Sumit Kapoor
2017,https://doi.org/10.14309/crj.2017.68,0000-0002-5683-3445,Sumit Kapoor
2017,https://doi.org/10.5492/wjccm.v6.i2.116,0000-0002-5683-3445,Sumit Kapoor
2017,https://doi.org/10.1159/000454674,0000-0002-5683-3445,Sumit Kapoor
2023,https://doi.org/10.1002/alz.080634,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1142/9789811286421_0021,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1073/pnas.2310431120,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.48550/arxiv.2311.10035,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1186/s12879-023-08745-4,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1371/journal.pdig.0000244,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1101/2023.10.03.23296485,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1016/j.cmpb.2023.107819,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1145/3580305.3599220,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1001/jamaneurol.2023.2226,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1109/enbeng58165.2023.10175316,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1101/2023.06.02.23290881,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1001/jamanetworkopen.2023.11098,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1186/s12879-023-08106-1,0000-0002-5786-2627,Marie-Laure Charpignon
