Article Title,Authors,Article URL,Author Information
"672: FEVERS, BEHAVIORAL CHANGES, AND SEIZURES: A CASE OF SUSPECTED LIMBIC ENCEPHALITIS",,"https://journals.lww.com/ccmjournal/citation/2020/01001/672__fevers,_behavioral_changes,_and_seizures__a.635.aspx","Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
673: SERUM NEUROFILAMENT LIGHT CHAIN IS ASSOCIATED WITH SURVIVAL AFTER PEDIATRIC CARDIAC ARREST,,https://journals.lww.com/ccmjournal/citation/2020/01001/673__serum_neurofilament_light_chain_is_associated.636.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
674: DIFFUSION MRI ABNORMALITIES ARE ASSOCIATED WITH NEUROLOGIC OUTCOME AFTER PEDIATRIC CARDIAC ARREST,,https://journals.lww.com/ccmjournal/citation/2020/01001/674__diffusion_mri_abnormalities_are_associated.637.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
675: TIME TO DELIRIUM AMONG CHILDREN EXPOSED TO BENZODIAZEPINES IN A TERTIARY CHILDREN’S HOSPITAL PICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/675__time_to_delirium_among_children_exposed_to.638.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
676: MONITORING AND THERAPEUTIC PRACTICE PATTERNS IN PEDIATRIC NEUROCRITICAL CARE,,https://journals.lww.com/ccmjournal/citation/2020/01001/676__monitoring_and_therapeutic_practice_patterns.639.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
677: GLASGOW COMA SCALE VERSUS FULL OUTLINE OF UNRESPONSIVENESS SCORE IN NONTRAUMATIC COMA IN THE PICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/677__glasgow_coma_scale_versus_full_outline_of.640.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
678: COMPARISON OF MIDAZOLAM-FENTANYL VS. MIDAZOLAM-KETAMINE IN PEDIATRIC RAISED ICP DUE TO CNS INFECTION,,https://journals.lww.com/ccmjournal/citation/2020/01001/678__comparison_of_midazolam_fentanyl_vs_.641.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
679: SAFETY OF APNEA TESTING USING CPAP IN THE DETERMINATION OF DEATH BY NEUROLOGIC CRITERIA IN CHILDREN,,https://journals.lww.com/ccmjournal/citation/2020/01001/679__safety_of_apnea_testing_using_cpap_in_the.642.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
680: BRAIN DEATH IN THE PEDIATRIC INTENSIVE CARE UNIT: WHAT HAS CHANGED?,,https://journals.lww.com/ccmjournal/citation/2020/01001/680__brain_death_in_the_pediatric_intensive_care.643.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
681: EPIDEMIOLOGY OF ANCILLARY TESTING IN THE DETERMINATION OF DEATH BY NEUROLOGIC CRITERIA IN CHILDREN,,https://journals.lww.com/ccmjournal/citation/2020/01001/681__epidemiology_of_ancillary_testing_in_the.644.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
682: HEMORRHAGIC LEUKOENCEPHALITIS AND TUBERCULOSIS: A RARE PRESENTATION OF NONTRAUMATIC COMA IN THE PICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/682__hemorrhagic_leukoencephalitis_and.645.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
683: SEDATION EFFECTS ON SLEEP ARCHITECTURE IN MECHANICALLY VENTILATED PEDIATRIC ICU PATIENTS,,https://journals.lww.com/ccmjournal/citation/2020/01001/683__sedation_effects_on_sleep_architecture_in.646.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
"684: ANTIPSYCHOTIC USE TRENDS IN PEDIATRIC CRITICAL CARE, INCLUDING CARDIAC, IN THE UNITED STATES",,https://journals.lww.com/ccmjournal/citation/2020/01001/684__antipsychotic_use_trends_in_pediatric.647.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
685: TWO CASES OF POSTOPERATIVE MEDULLARY HEMORRHAGE FOLLOWING TONSILLECTOMY AND ADENOIDECTOMY,,https://journals.lww.com/ccmjournal/citation/2020/01001/685__two_cases_of_postoperative_medullary.648.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
686: PULMONARY HYPERTENSION AND ENCEPHALOPATHY: FATAL HALLMARKS OF NFU1 DEFICIENCY,,https://journals.lww.com/ccmjournal/citation/2020/01001/686__pulmonary_hypertension_and_encephalopathy_.649.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
687: THE EFFECT OF CONTINUOUS SOUND LEVELS ON THE DEVELOPMENT OF DELIRIUM IN CRITICALLY ILL CHILDREN,,https://journals.lww.com/ccmjournal/citation/2020/01001/687__the_effect_of_continuous_sound_levels_on_the.650.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
688: PREVALENCE OF BRAIN MRI ABNORMALITIES IN PEDIATRIC SEPSIS PATIENTS,,https://journals.lww.com/ccmjournal/citation/2020/01001/688__prevalence_of_brain_mri_abnormalities_in.651.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
689: ELECTROGRAPHIC SEIZURES IN SEPTIC PEDIATRIC PATIENTS WITH ALTERED MENTAL STATUS,,https://journals.lww.com/ccmjournal/citation/2020/01001/689__electrographic_seizures_in_septic_pediatric.652.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
690: DYNAMIC ASSESSMENT OF INTRACRANIAL COMPLIANCE IN PEDIATRIC TRAUMATIC BRAIN INJURY: PROOF OF CONCEPT,,https://journals.lww.com/ccmjournal/citation/2020/01001/690__dynamic_assessment_of_intracranial_compliance.653.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
691: ELECTRONIC PEDIATRIC INTENSITY LEVEL OF THERAPY SCORE TO PREDICT MORTALITY IN ICP-MONITORED PATIENTS,,https://journals.lww.com/ccmjournal/citation/2020/01001/691__electronic_pediatric_intensity_level_of.654.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
692: LENGTH OF STAY REDUCTION ENABLED BY RAPID EEG IN AN EIGHT-BED PEDIATRIC ICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/692__length_of_stay_reduction_enabled_by_rapid_eeg.655.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
