Article Title,Authors,Article URL,Author Information
538: IRON: AN ELEMENT NOT TO BE IGNORED,"Thomas, Kyle1; Kathrin Jaehne, Anja1; Potti, Chinmayee1; Ackerman, Adam1; Lezotte, Jonathan1; Ruhala, Joseph1; Jones, Adam1; Johnson, Jeffrey1; Gupta, Arielle1; Gill, Jasreen1; Cook, Aaron1; Rivers, Emanuel1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/538__iron__an_element_not_to_be_ignored.502.aspx,"1Henry Ford Hospital, Detroit, MI"
"539: CRITICALLY ILL PATIENTS OVEREXPRESS HEPCIDIN, BECOME ANEMIC AND RESISTANT TO ERYTHROPOIETIN THERAPY","Lindberg, Gordon1; Potenza, Bruce2; Nemeth, Elizabeta3; Collier, Bryan4
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/539__critically_ill_patients_overexpress_hepcidin,.503.aspx","1University of Colorado School of Medicine, Roanoke, VA
2Veterans Affairs Hospital, Phoenix, AZ
3UCLA, Los Angeles, CA
4Carilion Roanoke Memorial Hospital, Roanoke, VA"
540: IMPACT OF OBESITY ON WARFARIN REVERSAL WITH FIXED-DOSE FACTOR EIGHT INHIBITOR BYPASSING ACTIVITY,"McKinney, Amanda1; Dailey, Lindsey2; McMillen, James1; Shaun Rowe, A.3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/540__impact_of_obesity_on_warfarin_reversal_with.504.aspx,"1University of Tennessee Medical Center, Knoxville, TN
2Froedtert Hospital, Milwaukee, WI
3University of TN College of Pharmacy, Knoxville, TN"
541: LOW- VERSUS HIGH-DOSE FOUR-FACTOR PROTHROMBIN COMPLEX CONCENTRATE BLEEDING REVERSAL STRATEGIES,"Andrew Wilsey, H1; Pandya, Komal2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/541__low__versus_high_dose_four_factor_prothrombin.505.aspx,"1Binghamton School of Pharmacy, Binghamton, NY
2University of Kentucky Medical Center, Lexington, KY"
542: AMINOCAPROIC ACID VERSUS CRYOPRECIPITATE FOR ALTEPLASE-RELATED HEMORRHAGE,"Verkerk, Brittany1; Cham, Samantha2; Berger, Karen3; Lesch, Christine1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/542__aminocaproic_acid_versus_cryoprecipitate_for.506.aspx,"1New York Presbyterian Allen Hospital, New York, NY
2SUNY Downstate Medical Center, Brooklyn, NY
3New York Presbyterian Weill Cornell Medical Center, New York, NY"
543: HEPARIN-INDUCED THROMBOCYTOPENIA: BLEEDING COMPLICATIONS FROM OVERDIAGNOSIS AND OVERTREATMENT,"Coriasso, Christopher1; Sampath Kumar, Hanish2; O’Brien, Jacklyn2; Sadaka, Farid3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/543__heparin_induced_thrombocytopenia__bleeding.507.aspx,"1Mercy Hospital, St. Louis, MO
2Mercy Hospital St Louis, Saint Louis, MO
3Mercy Hospital St Louis, Saint Louis, MO"
544: PREDICTIVE VALUE OF 4T’S AND HEP SCORE FOR HIT WITH MECHANICAL CIRCULATORY SUPPORT,"Hamidi, Arzo1; Kram, Shawn2; Kram, Bridgette3; Schultheis, Jennifer2; Levy, Jerrold4; Lee, Hui-Jie5; Arepally, Gowthami3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/544__predictive_value_of_4t_s_and_hep_score_for.508.aspx,"1Annandale, VA
2Durham, NC
3Duke University Hospital, Durham, NC
4Duke University Medical Center, Durham, NC
5Duke University, Durham, NC"
545: BLEEDING CONTROL WITH RVIIA: A CASE OF INTRACRANIAL HEMORRHAGE IN SETTING CLOTTING FACTOR INHIBITION,"Rahman, Awan1; Trager, Jonathan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/545__bleeding_control_with_rviia__a_case_of.509.aspx,"1St. Luke’s University Health Network, Bethlehem, PA"
546: ENOXAPARIN-RELATED FATAL SPONTANEOUS RETROPERITONEAL HEMORRHAGE,"Farley, Thomas1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/546__enoxaparin_related_fatal_spontaneous.510.aspx,"1UCSF Health, San Francisco, CA"
547: SECONDARY HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS ASSOCIATED WITH INVASIVE PULMONARY ASPERGILLOSIS,"Umekawa, Sari1; Evans, Timothy1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/547__secondary_hemophagocytic_lymphohistiocytosis.511.aspx,"1UCSF Fresno, Fresno, CA"
548: ACUTE CHEST SYNDROME IN A LIVER TRANSPLANT RECIPIENT WITH SICKLE CELL DISEASE: A CLINICAL CONUNDRUM,"Stroud, Leisy1; Sreedharan, Roshni2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/548__acute_chest_syndrome_in_a_liver_transplant.512.aspx,"1Cleveland, Ohio
2Cleveland Clinic Foundation, Cleveland, OH"
549: ANDEXANET ALFA HEMOSTATIC OUTCOMES AND THROMBOTIC EVENT INCIDENCE AT AN ACADEMIC MEDICAL CENTER,"Stevens, Victoria1; MacLaren, Robert2; Trujillo, Toby3; Mueller, Scott4; Reynolds, Paul5; Kiser, Tyree6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/549__andexanet_alfa_hemostatic_outcomes_and.513.aspx,"1University of Colorado Skaggs School of Pharmacy, Denver, CO
2Aurora, CO
3University of Colorado - Denver, Aurora, CO
4University of Colorado School of Pharmacy, Aurora, CO
5Castle Rock, CO
6University of Colorado Anschutz Medical Campus, Aurora, CO"
550: CRITICAL ILLNESS COMPLICATIONS OF CHIMERIC ANTIGEN RECEPTOR T CELL THERAPY TREATED IN THE ICU,"Personett, Heather1; De Moraes, Alice Gallo2; Herrmann, Joerg1; Lin, Yi1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/550__critical_illness_complications_of_chimeric.514.aspx,"1Mayo Clinic, Rochester, MN
2Mayo Clinic Department of Anesthesiology, Rochester, MN"
551: CASE SERIES OF FATAL HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS IN CANCER PATIENTS,"Heatter, Juliana1; Martin, Peyton2; Manjappachar, Nirmala2; Cuenca, John1; Reddy, Dereddi Raja3; Nates, Joseph4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/551__case_series_of_fatal_hemophagocytic.515.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX
2Houston, TX
3Missouri City, TX
4University of Texas MD Anderson Center, Houston, TX"
552: FOUR-FACTOR PROTHROMBIN COMPLEX CONCENTRATE FOR THE REVERSAL OF DIRECT ORAL ANTICOAGULANTS,"Zada, Ilanit1; Wang, Shan2; Akerman, Meredith3; Hanna, Adel3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/552__four_factor_prothrombin_complex_concentrate.516.aspx,"1Brooklyn, NY
2Mineola, NY
3NYU Winthrop Hospital, Mineola, NY"
553: INTRAVASCULAR LYMPHOMA PRESENTING WITH CRITICAL NEUROLOGIC DETERIORATION,"Vine, Jacob1; Lichter, Yael1; Oz, Amir Gal1; Perry, Chava1; Pasternak, Yotam1; Adi, Nimrod1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/553__intravascular_lymphoma_presenting_with.517.aspx,"1Tel Aviv Sourasky Medical Center, Tel Aviv, Israel"
554: SUCCESSFUL INITIATION OF ELTROMBOPAG IN THE INTENSIVE CARE UNIT FOR EVANS SYNDROME,"Cundiff, Caitlin1; Tendler, Rachel1; Ortega, Omar1; Nahab, Fadi2; Mehta, Ishan2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/554__successful_initiation_of_eltrombopag_in_the.518.aspx,"1Emory Saint Joseph’s Hospital of Atlanta, Atlanta, GA
2Emory University Hospital, Atlanta, GA"
555: LEPTOMENINGEAL MYELOMATOSIS: A RARE LIFE-THREATENING COMPLICATION OF MULTIPLE MYELOMA,"Sharma, Rakshya1; Devasahayam, Joe2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/555__leptomeningeal_myelomatosis__a_rare.519.aspx,"1University of South Dakota Sanford School of Medicine, Sioux Falls, SD
2University of Missouri- Columbia Hospital and Clinic, Columbia, MO"
556: THE MANAGEMENT OF ANEMIA IN A CRITICALLY ILL JEHOVAH’S WITNESS PATIENT USING DARBEPOETIN ALFA,"Wise, Celeste1; Chan, Richard1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/556__the_management_of_anemia_in_a_critically_ill.520.aspx,"1Cleveland Clinic Euclid Hospital, Euclid, OH"
557: QUETIAPINE-INDUCED NEUTROPENIA AND THROMBOCYTOPENIA,"Saeed, Mariam1; Khan, Zinobia1; Bachan, Moses1; Khan, Muneer2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/557__quetiapine_induced_neutropenia_and.521.aspx,"1Bronx, NY
2Guthrie Robert Packer Hospital, Sayre, PA"
558: WARM AND COLD AUTOANTIBODY HEMOLYTIC ANEMIA CREATES CHALLENGING MANAGEMENT IN AN INTENSIVE CARE UNIT,"Miller, Peter1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/558__warm_and_cold_autoantibody_hemolytic_anemia.522.aspx,"1Wake Forest School of Medicine, Winston-Salem, NC"
559: ATYPICAL ANTICOAGULANT EFFECT DURING TRANSITION FROM BIVALIRUDIN TO WARFARIN,"Smyke, Matthew1; Tripathi, Ravi1; Rozycki, Alan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/559__atypical_anticoagulant_effect_during.523.aspx,"1Ohio State University, Columbus, OH"
560: A RARE CASE OF HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS SECONDARY TO MURINE TYPHUS,"Fajilan, Adriel1; Verma, Divya2; Omranian, Ali1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/560__a_rare_case_of_hemophagocytic.524.aspx,"1Baylor College of Medicine, Department of Pulmonary and Critical Care Medicine, Houston, TX
2Baylor College of Medicine, Department of Internal Medicine, Houston, TX"
561: NOVEL IDENTIFICATION OF MYELOID-DERIVED SUPPRESSOR CELLS IN PEDIATRIC SEPTIC SHOCK,"Bline, Katherine1; Muszynski, Jennifer2; Guess, Adam3; Menocha, Somaang4; Hensley, Josey4; Jedreski, Kathleen5; Goldthwaite, Ian6; Steele, Lisa7; Popelka, Jill4; Flowers, Maggie1; Ayad, Leahmaria6; Hall, Mark1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/561__novel_identification_of_myeloid_derived.525.aspx,"1Nationwide Children’s Hospital, Columbus, OH
2Children’s Hospital/Ohio State University, Columbus, OH
3Columbus, OH
4The Research Institute at Nationwide Children’s Hospital, Columbus, OH
5Nationwide Children’s Hospital Research Institute, Columbus, OH
6Nationwide Children’s Hospital, Columbus, OH
7Nationwide Children’s Hospital, Columbus, OH"
562: DECLINE OF TISSUE RESIDENT MEMORY CD4 AND CD8 T CELL NUMBERS FOLLOWING AN ACUTE RSV INFECTION,"Luangrath, Mitchell1; Schmidt, Megan2; Varga, Steven2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/562__decline_of_tissue_resident_memory_cd4_and_cd8.526.aspx,"1University of Iowa Hospital and Clinics, Iowa City, IA
2University of Iowa, Iowa City, IA"
563: INTRAVENOUS IMMUNOGLOBULIN USE IN CRITICALLY ILL CHILDREN,"Jutras, Camille1; Du Pont-Thibodeau, Genevieve1; Lacroix, Jacques1; Sauthier, Michael1; Robitaille, Nancy1,,2; Tucci, Marisa1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/563__intravenous_immunoglobulin_use_in_critically.527.aspx,"1Sainte-Justine Hospital, University of Montreal, Montreal, Canada
2Héma-Québec, Montreal, Canada"
564: ACUTE BILATERAL BLINDNESS IN A 10-YEAR-OLD GIRL WITH AQP4-IGG- NEGATIVE NEUROMYELITIS OPTICA,"Preroff, Britton1; Marthia, Vanessa2; Michienzi, Kelly3; Koshel, Christine4; Breuer, Ryan5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/564__acute_bilateral_blindness_in_a_10_year_old.528.aspx,"1Oishei Children’s Hospital, Buffalo, NY
2Women and Children’s Hospital of Buffalo, Buffalo, NY
3Women & Children’s Hospital of Buffalo, Buffalo, NY
4Buffalo, NY
5Women and Children’s Hospital of Buffalo, Williamsville, NY"
565: IL-10 SUPPRESSES IL-12B SYNTHESIS THROUGH HISTONE DEACETYLASE 3 MEDIATION IN ALVEOLAR MACROPHAGES,"Stanfield, Brent1; Palmer, Scott1; Purves, Todd1; Haines, Krista2; Agarwal, Suresh3; Kasotakis, George4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/565__il_10_suppresses_il_12b_synthesis_through.529.aspx,"1Duke University, Durham, NC
2Durham, NC
3Duke University, Durham, NC
4Duke University Medical Center, Durham, NC"
566: CHECKPOINT INHIBITORS AND POTENTIALLY FATAL IMMUNE-RELATED ADVERSE EVENTS: A CASE SERIES,"Manjappachar, Nirmala1; Cuenca, John1; Heatter, Juliana1; Martin, Peyton1; Sterling, Brandon1; Nates, Joseph1; Reddy, Dereddi Raja1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/566__checkpoint_inhibitors_and_potentially_fatal.530.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX"
567: A RARE CASE OF RISPERIDONE OVERDOSE CAUSING ANGIOEDEMA,"Ranjha, Suhayb1; Ali, Mirza2; Al-Bast, Basma1; Song, Mingchen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/567__a_rare_case_of_risperidone_overdose_causing.531.aspx,"1Southern Illinois University School of Medicine, Springfield, IL
2Southern Illinois University School of Medicine, Springfield, IL"
568: A RARE CASE OF NIMODIPINE-INDUCED ANGIOEDEMA,"Caban, Ana Berbel1; Davis, Nicole1; Reilly, Kaitlin1; Waqar, Omar1; Jin, Haoli1; Smith, Tukisa1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/568__a_rare_case_of_nimodipine_induced_angioedema.532.aspx,"1Mount Sinai Hospital, New York, NY"
569: LATE-ONSET COMBINED IMMUNE DEFICIENCY PRESENTED AS PNEUMOCYSTIS PNEUMONIA IN AN HIV-NEGATIVE PATIENT,"Jin, Duo1; Liao, Hung-I2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/569__late_onset_combined_immune_deficiency.533.aspx,"1Department of Internal Medicine, Cook County Health, Chicago, IL
2Pulmonary & Critical Care Medicine, Cook County Health, Chicago, IL"
570: ANGIOEDEMA FOLLOWING RTPA ADMINISTRATION FOR ACUTE ISCHEMIC STROKE WHILE ON LISINOPRIL,"Walberg, Melissa1; Bacon, David2; Hatton, Kevin2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/570__angioedema_following_rtpa_administration_for.534.aspx,"1University of Kentucky, Lexington, KY
2Lexington, KY"
"571: ANTIINFLAMMATORY ACTIVITY OF WIN55,212-2, A NONSELECTIVE CANNABINOID CB1/CB2 RECEPTOR AGONIST","Bradley, Jennifer1; Yanyan, Wang2; Jankovic, Lazar3; Huang, Iris1; Sharma, Esha1; Moore, Christine4; Peberdy, Mary5; Ornato, Joseph6; Tang, Wanchun7; Zhou, Huiping2
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/571__antiinflammatory_activity_of_win55,212_2,_a.535.aspx","1Weil Institute of Emergency and Critical Care Research at VCU, Richmond, VA
2Department of Microbiology and Immunology, VCU, Richmond, VA
3Weil Institute of Emergency and Critical Care Research at Virginia Commonwealth, Richmond, VA
4Weil Institute of Emergency and Critical Care Research, Richmond, VA
5VCU Health System, Richmond, VA
6Medical College of Virginia, Richmond, VA
7Virginia Commonwealth University, Glen Allen, VA"
572: CHARACTERIZATION OF POSTOPERATIVE INFECTION RISK IN DELAYED STERNAL CLOSURE PATIENTS,"Li, Matthew1; Mazzeffi, Michael2; Gammie, James2; Banoub, Mary1; Herr, Daniel2; Madathil, Ronson2; Pazhani, Yogitha3; Pousatis, Sheelagh2; Bathula, Allison1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/572__characterization_of_postoperative_infection.536.aspx,"1University of Maryland Medical Center, Baltimore, MD
2University of Maryland School of Medicine, Baltimore, MD
3University of Maryland School of Pharmacy, Baltimore, MD"
573: ATYPICAL LEMIERRE SYNDROME IN THE SETTING OF GROUP C STREPTOCOCCAL SEPSIS AND JAUNDICE,"McNulty, Stephen1; Reinert, Justin2; Aouad, Arlette3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/573__atypical_lemierre_syndrome_in_the_setting_of.537.aspx,"1Western Reserve Hospital, Cuyahoga Falls, OH
2Fisch College of Pharmacy, The University of Texas at Tyler, Tyler, TX
3Mercy Health St. Vincent Medical Center, Toledo, OH"
574: INVASIVE ASPERGILLOSIS WITH DEVASTATING CARDIAC INVOLVEMENT,"Chukwuka, Okolo1; Dicpinigaitis, Peter2; Fecher, Roger2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/574__invasive_aspergillosis_with_devastating.538.aspx,"1Montefiore Medical Center, Bronx, NY
2Albert Einstein Hospital, Bronx, NY"
575: EMPHYSEMATOUS KIDNEY AND PYELONEPHRITIS IN A DIABETIC WOMAN MANAGED WITH EMPAGLIFLOZIN,"Echeverria, Pablo1; Rynerson, Zachary1; Saa, Julia2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/575__emphysematous_kidney_and_pyelonephritis_in_a.539.aspx,"1HSHS St. Elizabeth’s Hospital-Vituity, O’Fallon, IL
2Universidad De Las Americas, Escuela De Medicina, Quito, Ecuador"
576: KINETICS OF NEUTROPHIL-TO-LYMPHOCYTE RATIO IN BACTEREMIA SUBJECTS IN THE INTENSIVE CARE UNIT,"Mrad, Ali1; Procopio, Vincent2; Calvo-Ayala, Enrique3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/576__kinetics_of_neutrophil_to_lymphocyte_ratio_in.540.aspx,"1Henry Ford Health System, Shelby Township, MI
2Clinton Township, MI
3Detroit, MI"
578: USE OF COMPLETE BLOOD COUNT SUBGROUP PARAMETERS IN PREDICTING S AUREUS BACTEREMIA MORTALITY,"Matthews, Emily1; Brummitt, Charles1; Cook, Margaret1; Dilworth, Thomas1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/578__use_of_complete_blood_count_subgroup.541.aspx,"1Advocate Aurora Health, Milwaukee, WI"
579: SEVERE INFECTIONS BY EXTENSIVELY DRUG-RESISTANT ACINETOBACTER CALCOACETICUS-BAUMANNII COMPLEX,"Avalos, Guadalupe Aguirre1; Ramos-Martin, Victor2; Román-Jiménez, Carmen3; Mártinez, Óscar Radillo4; Gómez, Arturo Navarro4; Murguía, Adrián Rojas4; Hernandez, Alejandra Sanchez3; Rico, Hermes1; Blanco-Ornelas, Luis5; Rosas-Pérez, Adriana2; Mijangos-Mendez, Julio6; Corona-Jiménez, Federico2; López Pulgarín, José Arnulfo7; Ibarra-Estrada, Miguel8; Chavez- Peña, Quetzalcoatl5; Colunga Lozano, Luis E.9; Amaya Tapia, Gerardo3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/579__severe_infections_by_extensively.542.aspx,"1Universidad de Guadalajara, Hospital Civil de Guadalajara, Guadalajara, Jalisco
2Hospital Civil de Guadalajara, Guadalajara, Jalisco
3Universidad de Guadalajara, Guadalajara, Jalisco
4Universidad De Guadalajara, Guadalajara, Jalisco
5Universidad de Guadalajara, Hospital Civil de Guadalajara, Guadalajara, Mexico
6Universidad de Guadalajara, Hospital Civil de Guadalajara, Ciudad de Mexico, Mexico
7Universidad de Guadalajara, Hospital Civil De Guadalajara, Guadalajara
8Hospital Civil de Guadalajara, Guadalajara, Mexico
9Hospital Civil de Guadalajara, Guadalajara, Mexico"
580: CONSERVATIVE MANAGEMENT OF KLEBSIELLA PNEUMONIAE LIVER ABSCESSES MIMICKING MALIGNANCY IN ASIAN MAN,"Echeverria, Pablo1; Saa, Julia2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/580__conservative_management_of_klebsiella.543.aspx,"1HSHS St. Elizabeth’s Hospital-Vituity, O’Fallon, IL
2Universidad De Las Americas, School of Medicine, Quito, Ecuador"
581: IMPLEMENTATION OF AN ANTIMICROBIAL GUIDE ON OUTCOMES IN COMPLICATED INTRA-ABDOMINAL INFECTIONS,"Beatrous, Kelsey1; Wiley, Tessa1; Dukes, Alan1; Ostrenga, Andrew1; Logan, Melissa2; Kutcher, Matthew3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/581__implementation_of_an_antimicrobial_guide_on.544.aspx,"1University of Mississippi Medical Center, Jackson, MS
2Hudson, FL
3Jackson, MS"
582: A DELAYED/MISSED DIAGNOSIS OF LEPTOSPIROSIS,"Dhawan, Samarth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/582__a_delayed_missed_diagnosis_of_leptospirosis.545.aspx,"1James J Peters VA Medical Center, New York, NY"
583: A NEAR-FATAL CASE OF BABESIOSIS TREATED WITH EXCHANGE THERAPY,"Sawal, Naina1; Kumar, Rishi2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/583__a_near_fatal_case_of_babesiosis_treated_with.546.aspx,"1Syracuse, NY
2SUNY Upstate, Syracuse, NY"
584: NOCARDIA NOVA LIVER ABSCESSES POST-ALLOGENEIC HEMATOPOIETIC STEM CELL TRANSPLANT,"Pamudurthy, Vijeta1; Abraham, Raju2; Anderson, Michael2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/584__nocardia_nova_liver_abscesses_post_allogeneic.547.aspx,"1Riverside Medical Center, Bolingbrook, IL
2Riverside Medical Center, Kankakee, IL"
585: A RARE CASE OF AUSTRIAN SYNDROME IN AN ELDERLY WOMAN,"Rajeeve, Sridevi1; Sabharwal, Basera2; Kohli, Paaras2; Hoskote, Abhinav2; Patadia, Deep3; Salonia, James1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/585__a_rare_case_of_austrian_syndrome_in_an.548.aspx,"1New York, NY
2St. Luke’s Roosevelt Hospital Center, New York, NY
3Mount Sinai Beth Israel, New York"
586: GM-CSF-ATTENUATED SEPSIS-INDUCED ACUTE KIDNEY INJURY BY PROMOTING MACROPHAGE POLARIZATION,"Li, Yiming1; Su, Lianjiu2; Zhang, Jing3; Peng, Zhiyong4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/586__gm_csf_attenuated_sepsis_induced_acute_kidney.549.aspx,"1Wuhan, AA, China
2Department of Critical Care Medicine of Zhongnan Hospital of Wuhan University, Wuhan City, Hubei Province, China
3Department of Critical Care Medicine of Zhongnan Hospital of Wuhan University, Wuhan, China
4Pittsburgh, PA"
587: PREDICTIVE VALUE OF SERUM PROCALCITONIN FOR BACTEREMIA IN PATIENTS WITH PNEUMONIA IN THE ED,"LEE, SANGHOON1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/587__predictive_value_of_serum_procalcitonin_for.550.aspx,"1Soeul, South Korea"
588: CHARACTERIZATION OF LOW CEFEPIME LEVELS IN HOSPITALIZED PATIENTS,"Tucker, Calvin1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/588__characterization_of_low_cefepime_levels_in.551.aspx,"1Jacksonville, FL"
589: A LIFE-THREATENING CASE OF CERVICOFACIAL ACTINOMYCOSIS,"Patti, Ravi Karan1; Sharma, Shaurya2; Sinha, Ankur3; Hashmi, Arsalan3; Somal, Navjot3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/589__a_life_threatening_case_of_cervicofacial.552.aspx,"1Maimonides Medical Center, Brooklyn, New York
2Maimonides Medical Center, New York, NY
3Maimonides Medical Center, Brooklyn, NY"
590: LONG-TERM OUTCOMES FOLLOWING SPLENECTOMY IN PATIENTS WITHOUT VACCINE: A TEN-YEAR RETROSPECTIVE STUDY,"XIE, Qin1; Gan, Quan2; Peng, Zhiyong3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/590__long_term_outcomes_following_splenectomy_in.553.aspx,"1Wuhan University Zhongnan Hospital, Wuhan, China
2Hubei Provincial Maternal and Children Health Care Hospital, Wuhan, China
3Zhongnan Hospital of Wuhan University, Wuhan, Hubei"
591: LINEZOLID REDUCES TIME TO RESOLUTION OF VANCOMYCIN-RELATED NEPHROTOXICITY IN NOSOCOMIAL PNEUMONIA,"Andrews, Lauren1,,2; Gregory, Eric2; Blevins, Adam2; Archer, Sydney2; Britt, Nicholas2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/591__linezolid_reduces_time_to_resolution_of.554.aspx,"1University of Illinois at Chicago College of Pharmacy, Chicago, IL
2The University of Kansas Health System, Kansas City, KS"
592: PROLONGED ANTIBIOTIC PROPHYLAXIS IN EXTERNAL VENTRICULAR DRAIN PLACEMENT: JUST A DRAIN ON RESOURCES?,"Turner, Stephen1; Hobbs, Athena2; Zhorne, Maria2; Newsom, Kristie2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/592__prolonged_antibiotic_prophylaxis_in_external.555.aspx,"1Regional One Health, Memphis, TN
2Baptist Memorial Hospital, Memphis, TN"
593: EFFECT OF CEFEPIME DOSAGE ON NEUROTOXICITY DEVELOPMENT IN CRITICALLY ILL ADULT PATIENTS,"Khan, Attiya1; DeMott, Joshua1; Varughese, Christy1; Hammond, Drayton1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/593__effect_of_cefepime_dosage_on_neurotoxicity.556.aspx,"1Rush University Medical Center, Chicago, IL"
594: A CASE OF HUMAN HERPESVIRUS 6 ENCEPHALITIS IN A HEALTHY YOUNG IMMUNOCOMPETENT PATIENT,"Sargi, Jad1; Nangrani, Kunal1; Kalaji, Wael1; Takkouche, Sahar1; Davis, michele1; Adarkwah, Obed1; Zeibeq, John1; Mesiha, Nabil1; Rosenberg, joshua1; Gerolemou, Louis1; Samad, Reza1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/594__a_case_of_human_herpesvirus_6_encephalitis_in.557.aspx,"1The Brooklyn Hospital Center, Brooklyn, NY"
595: STREPTOCOCCUS PSEUDOPORCINUS: A NOVEL PATHOGEN IN A FATAL CASE OF AORTIC AND MITRAL ENDOCARDITIS,"Benzar, Ruth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/595__streptococcus_pseudoporcinus__a_novel.558.aspx,"1Virginia Mason Medical Center, Seattle, WA"
596: A RARE CASE REPORT OF PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY PRESENTING WITH INSOMNIA,"Kumar, Dileep1; Saeed, Mariam1; Ahmed, Aziz2; Bachan, Moses1; Khan, Zinobia1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/596__a_rare_case_report_of_progressive_multifocal.559.aspx,"1Bronx, NY
2North Central Bronx Hospital, Bronx, NY"
597: INFLUENZA-ASSOCIATED ENCEPHALITIS: A DIFFICULT DIAGNOSIS,"Thalji, Mousa1; Kazmierski, Daniel1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/597__influenza_associated_encephalitis__a.560.aspx,"1The Wright Center for Graduate Medical Education, Scranton, PA"
598: SHORT-COURSE ICU ANTIBIOTICS DO NOT CHANGE GUT ANTIMICROBIAL RESISTANCE PHENOTYPE OR GENOTYPE,"Freedberg, Daniel1; Munck, Christian1; Sheth, Ravi1; Chong, David2; Abrams, Julian1; Uhlemann, Anne-Catrin1; Wang, Harris1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/598__short_course_icu_antibiotics_do_not_change.561.aspx,"1Columbia University, New York, NY
2Columbia University, Ardsley, NY"
