Article Title,Authors,Article URL,Author Information
1341: THE IMPACT OF AN EVENT REPORTING SYSTEM ON THE PREVALENCE OF ADVERSE EVENTS IN INTENSIVE CARE UNITS,"Yousuf, Aneeq Muhammad1; Masud, Faisal2; Ratnani, Iqbal3; Faisal, Annum4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1341__the_impact_of_an_event_reporting_system_on.1297.aspx,"1Aga Khan University, Karachi, Pakistan
2Houston Methodist Hospital, Houston, TX
3DeBakey Heart and Vascular Center, Houston, TX
4University of North Texas Health Science Center At Fort Worth, Houston, TX"
1342: ROLE OF EARLY PLASMAPHERESIS IN ALCOHOL-INDUCED PANCREATITIS WITH SEVERE HYPERTRIGLYCERIDEMIA,"Mehta, Sanwal1; Patti, Ravi Karan2; Santoshi, Ratnam2; Ponnusamy, Vignesh2; Sinha, Ankur2; Yoon, Taek3; Kupfer, Yizhak2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1342__role_of_early_plasmapheresis_in.1298.aspx,"1Brooklyn, NY
2Maimonides Medical Center, Brooklyn, NY
3Maimonides Medical Center, New York, NY"
1343: NOVEL INTERNAL MEDICINE ULTRASOUND CURRICULUM LED BY CRITICAL CARE AND EMERGENCY MEDICINE STAFF,"Geis, Robert1; Croft, James1; Speicher, Matthew1; Kyle, Adrianna1; Palma, James1; Kavanaugh, Michael1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1343__novel_internal_medicine_ultrasound.1299.aspx,"1Naval Medical Center Portsmouth, Portsmouth, VA"
1344: THE TIME FOR TRANSFORMING INTERNAL RESULTS TO NEW EXTERNAL SOLUTIONS IN ACHIEVING ZERO CAUTIS,"Kumar, Elise1; Yodice, Paul1; Kumar, Kaitlin2; Fless, Kristin1; Rezai, Fariborz1; Mistry, Nirav1; Ovnanian, Vagram1; Story, Lauren1; Yaney, Eileen1; Khanna, Rajinder2; Kumar, Kevin2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1344__the_time_for_transforming_internal_results.1300.aspx,"1RWJ Barnabas Health, Livingston, NJ
2University, Florida, FL"
1345: CORE MEASURE ROUNDS TO INCREASE COMPLIANCE IN A BUSY ICU,"Chan, Alice1,,2; Friedman, Oren3; Krechmery, Karen4; Cohen, Tara2; Shen, Tao2; Dong, Erik2; Imai, Taryne2; Yaung, Jill5; Dhillon, Anahat2; Woodward, Elliot2; Kumaresan, Abirami2; D’Attellis, Nicola2; Beckett, Michael2; Krom, Zachary2; Lupera, Ma. Andrea2; Olay, Charito2; Cohen, Kate2; Fellin, Robert2; Drucker, Carissa2; Nurok, Michael3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1345__core_measure_rounds_to_increase_compliance.1301.aspx,"1Walnut, CA
2Cedars Sinai, Los Angeles, CA
3Cedars-Sinai Medical Center, Los Angeles, CA
4Emory University Hospital, Atlanta, GA
5Los Angeles, CA"
1346: MARKERS IN UNSTRUCTURED PROGRESS NOTES PREDICT IMMINENT ICU ADMISSION USING MACHINE LEARNING,"Srinivasan, Sudarshan1; Begoli, Edmon2; Peterson, Gregory1; Muthiah, Muthiah3; Kamaleswaran, Rishikesan3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1346__markers_in_unstructured_progress_notes.1302.aspx,"1University of Tennessee, Knoxville, TN
2Oak Ridge National Laboratory, Knoxville, TN
3University of Tennessee Health Science Center, Memphis, TN"
1347: PRACTICING TO BE PERFECT: OUR SIMULATION JOURNEY,"Jones, Pamela1; McNicholas, Amanda2; McCall, Abby3; Geng, Thomas4; Fernandez, Forrest2; Dugan, Gregory5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1347__practicing_to_be_perfect__our_simulation.1303.aspx,"1PA
2Reading Hospital and Medical Center, West Reading, PA
3Reading, PA
4Philadelphia College of Osteopathic Medicine, Philadelphia, PA
5Reading Health, Reading, PA"
1348: INFUSION PUMP DRUG LIBRARY CUSTOMIZATION TO DECREASE ALERTS AND OVERRIDES,"Soukup, Mikka1; Moore, Joann1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1348__infusion_pump_drug_library_customization_to.1304.aspx,"1The University of Kansas Health System, Kansas City, KS"
1349: PILOT SLEEP BUNDLE IN A SURGICAL INTENSIVE CARE UNIT: IMPACT OF MEDICATION AND LAB DRAW TIMING,"Novak, Alison1; Mabrey, Danielle2; Carver, Thomas3; Pooni, Inderjit2; Peschman, Jacob3; deRoon-Cassini, terri4; Peppard, William5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1349__pilot_sleep_bundle_in_a_surgical_intensive.1305.aspx,"1University of Colorado Anschutz Medical Campus, Aurora, CO
2Froedtert Hospital, Milwaukee, WI
3Medical College of Wisconsin Froedtert Hospital, Milwaukee, WI
4Froedtert & the Medical College of Wisconsin, Milwaukee, WI
5Froedtert & The Medical College of Wisconsin, Milwaukee, WI"
1350: NEUROSCIENCE INTENSIVE CARE UNIT READMISSION RISK: ARE MEDICAL PREDICTION MODELS ACCURATE?,"Peacock, Sarah1; Grek, Ami2; Rogers, Emily3; White, Launia3; Freeman, William1; Naessens, James4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1350__neuroscience_intensive_care_unit_readmission.1306.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Jacksonville Beach, FL
3Mayo Clinic Florida, Jacksonville, FL
4Mayo Clinic, Rochester, MN"
1351: ADVANCED PRACTICE PROVIDER FELLOWSHIP PROGRAM: SUPPORTING CRITICAL CARE CROSS-COVERAGE MODEL,"Peacock, Sarah1; Grek, Ami2; Propst, Joshua1; Ojard, Michelle1; Lowman, Philip1; Richie, Eugene1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1351__advanced_practice_provider_fellowship.1307.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Jacksonville Beach, FL"
1352: EARLY ONSET OF ICU DELIRIUM RELATED TO MORTALITY IN THE ICU AND HOSPITAL,"Gao, Wen1; Jin, Jingfen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1352__early_onset_of_icu_delirium_related_to.1308.aspx,"1The Second Affiliated Hospital of Zhejiang University School of Medicine, Hangzhou, Zhejiang"
1353: SOCIOECONOMIC STATUS AND PSYCHOLOGICAL CHANGES TWO MONTHS AFTER ICU DISCHARGE,"Gund, Daniela1; Costa, Jaquilene1; Zimmer, Cristiane1; Lordani, Claudia1; Taba, Sheila1; Luzzi, Kelen1; Garcias, Adrielly1; Guerra, Lucas1; Osaku, Erica1; Jorge, Amaury1; Duarte, Pericles1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1353__socioeconomic_status_and_psychological.1309.aspx,"1Hospital Universitario do Oeste do Parana, Cascavel, Brazil"
1354: RETROSPECTIVE REVIEW OF CONTINUOUS SEDATION AND ANALGESIA IN THE ADULT INTENSIVE CARE UNIT,"Rydz, Alexandria1; Magee, Carolyn2; Smith, Melanie3; Mazur, Joseph4; Gevedon, Thomas3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1354__retrospective_review_of_continuous_sedation.1310.aspx,"1The Wexner Medical Center at The Ohio State University, Columbus, OH
2Charleston, SC
3Medical University of South Carolina, Charleston, SC
4Medical University of South Carolina, Mount Pleasant, SC"
1355: USING QUALITY IMPROVEMENT METHODS TO REDUCE BLOOD LOSS USING SMALL-VOLUME TUBES FOR LAB TESTING,"Wu, Yu1,,2; Franco, Pablo Moreno3; Spaulding, Aaron3,,4; Johns, Gretchen3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1355__using_quality_improvement_methods_to_reduce.1311.aspx,"1Gainesville, FL
2University of Florida Health, FL
3Mayo Clinic Florida, Jacksonville, FL
4Jacksonville, FL"
1356: OPTIMIZATION OF PROCALCITONIN TESTING,"Johnson, Jennifer1; Harris, Darcy1; Pallett, James2; Khan, Sameer3; Firoz, Tabassum4; Song, Christopher5; Topal, Jeffrey6; Mardh, Ellika2; Sussman, Scott1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1356__optimization_of_procalcitonin_testing.1312.aspx,"1Yale New Haven Health, New Haven, CT
2Yale New Haven Greenwich Hospital, Greenwich, CT
3Yale University, New Haven, CT
4Yale New Haven Bridgeport Hospital, Bridgeport, CT
5Yale New Haven Lawrence and Memorial Hospital, New London, CT
6Yale New Haven Hospital, New Haven, CT"
1357: UNPLANNED EXTUBATION: TO BE OR NOT TO BE,"Bekele, Mekedim1; Trottier, Steven1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1357__unplanned_extubation__to_be_or_not_to_be.1313.aspx,"1Mercy Hospital Saint Louis, Saint Louis, MO"
1358: NAVIGATING THE STAGES OF AND CONTRIBUTORS TO DIAGNOSTIC ERROR AND DELAY,"Barwise, Amelia1; Leppin, Aaron1; Dong, Yue2; Gajic, Ognjen3; Pickering, Brian4; Kumbamu, Ashok1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1358__navigating_the_stages_of_and_contributors_to.1314.aspx,"1Mayo Clinic, Rochester, MN
2Rochester, MN
3Mayo Clinic Rochester, Rochester, MN
4Mayo Clinic - College of Medicine, Rochester, MN"
1359: EXPLORING LOS IN TELE-INTENSIVIST DELIVERY MODELS WITH AND WITHOUT 24/7 BEDSIDE INTENSIVISTS,"Rojas, Lourdes1; Valle, Carlos2; Bhatt, Chintan1; Williams, Lisa-Mae1; DuBouchet, Eduardo Martinez2; Parris, Don1; Gidel, Louis2; Armaignac, Donna3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1359__exploring_los_in_tele_intensivist_delivery.1315.aspx,"1Baptist Health South Florida, Coral Gables, FL
2Baptist Health South Florida, Miami, FL
3Baptist Health South Florida, Fort Lauderdale, FL"
1360: MICU ADVANCED PRACTICE PROVIDERS: DELIVER QUALITY CARE AND REDUCED BED STRAIN AND PHYSICIAN BURNOUT,"Kinniry, Joan1; Schweickert, William2; Anderson, Brian2; Fuchs, Barry3; Mikkelsen, Mark3; Maguire, Cheryl4; Piech, Angela3; Lamura, Elizabeth Ann3; Tolbert, Matthew3; Maillie, Stephanie5; Lightheart, Erin3; Davis, Cara2; Bellamy, Cassandra2; Candeloro, Christina2; Murphy, Laura3; Gilmar, Cheryl3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1360__micu_advanced_practice_providers__deliver.1316.aspx,"1University of Pennsylvania Medical Center, Philadelphia, PA
2University of Pennsylvania, Philadelphia, PA
3Hospital of the University of Pennsylvania, Philadelphia, PA
4Philadelphia, PA
5Hospital of the University of Pennsylvania, Media, PA"
1361: CHARACTERIZING ICU DELIRIUM IN OLDER PATIENTS WITH ICDSC DOMAINS,"McHugh, Caitlin1; Kane-Gill, Sandra2; Kirisci, Levent3; Smithburger, Pamela2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1361__characterizing_icu_delirium_in_older.1317.aspx,"1University of Pittsburgh Medical Center, Pittsburgh, PA
2University of Pittsburgh School of Pharmacy, Pittsburgh, PA
3University of Pittsburgh, Pittsburgh, PA"
1362: EVALUATION OF KETAMINE INFUSIONS IN THE CRITICALLY ILL,"Rottman-Pietrzak, Kathleen1; Montes, Nayeli2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1362__evaluation_of_ketamine_infusions_in_the.1318.aspx,"1Ascension St. Vincent’s, Jacksonville, FL
2Jacksonville, FL"
1363: EVALUATION OF HOURLY PAIN ASSESSMENT FOR FENTANYL DRIP TITRATION IN VENTILATED PATIENTS,"Conner, Andrew1; Fox, Lanae1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1363__evaluation_of_hourly_pain_assessment_for.1319.aspx,"1Wyoming Medical Center, Casper, Wyoming"
1364: USING AN ACUTE CARE LEARNING LAB TO TEST RELIABILITY OF A SEARCH STRATEGY FOR DIAGNOSTIC ERROR/DELAY,"Soleimani, Jalal1; Pinevich, Yuliya1; Barwise, Amelia1; Dong, Yue1; Herasevich, Vitaly1; Gajic, Ognjen1; Pickering, Brian1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1364__using_an_acute_care_learning_lab_to_test.1320.aspx,"1Mayo Clinic, Rochester, MN"
1365: PROGRESS OF A LARGE-SCALE IMPROVEMENT PROJECT FOR MECHANICAL VENTILATION IN SAUDI ARABIA,"Arabi, Yaseen1; Al Aseri, Zohair2; Alaama, Tareef3; Alharthy, Abdurahman2; Al-Hameed, Fahad4; Mandourah, Yasser5; Sallam, Hend6; Elhazmi, Alyaa7; Alghamdi, Adnan8; Almekhlafi, Ghaleb9; Mady, Ahmed2; Qushmaq, Ismeal10; Alshahrani, Mohammed11; Al Qasim, Eman12; Alzahrani, Abdullah13; Al Qarni, Mohammed1; Alkatheri, Mufareh13; Saawi, Abdulmohsen1; Latif, Asad14; Berenholtz, Sean15
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1365__progress_of_a_large_scale_improvement.1321.aspx,"1King Saud Bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
2King Saud Medical City, Riyadh, Saudi Arabia
3MOH, Riyadh, Saudi Arabia
4King Saud bin Abdulaziz University for Health Sciences, Jeddah, Saudi Arabia
5Military Medical Services, Ministry of Defense, Riyadh, Saudi Arabia
6King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia
7King Faisal Specialist Hospital & Research Center, Riyadh, Saudi Arabia
8Prince Sultan Military Medical City, Riyadh, Saudi Arabia
9RMH, Riyadh, Saudi Arabia
10King Faisal Specialist Hospital & Research Center, Jeddah, Saudi Arabia
11King Fahd Hospital of the University, Imam Abdulrahman Bin Faisal University, Alkhobar, Saudi Arabia
12King Abdullah International Medical Research Center; King Saud bin Abdulaziz University for Health S, Riyadh, Saudi Arabia
13King Saud Bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
14The Armstrong Institute, Johns Hopkins Medicine, Baltimore, MD
15The Armstrong Institute, Johns Hopkins Medicine, Baltimore, MD"
1366: IMPLEMENTATION OF A PERIPHERAL NOREPINEPHRINE PROTOCOL IN A MEDICAL INTENSIVE CARE UNIT,"Chen, Alyssa1; Kokoczka, Lynne1; Mireles-Cabodevila, Eduardo1; Cole, Lisa1; Lang, Tiffany1; Strauser, Claire1; Bauer, Seth1; Bass, Stephanie1; Sacha, Gretchen1; Adriane, Lewandowski1; Reddy, Anita1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1366__implementation_of_a_peripheral.1322.aspx,"1Cleveland Clinic Foundation, Cleveland, OH"
1367: IMPLEMENTATION OF A PERIPHERAL NOREPINEPHRINE PROTOCOL IN A MICU: PRELIMINARY RESULTS,"Chen, Alyssa1; Kokoczka, Lynne1; Reddy, Anita1; Strauser, Claire1; Lang, Tiffany1; Cole, Lisa1; Bauer, Seth1; Bass, Stephanie1; Sacha, Gretchen1; Adriane, Lewandowski1; Mireles-Cabodevila, Eduardo1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1367__implementation_of_a_peripheral.1323.aspx,"1Cleveland Clinic Foundation, Cleveland, OH"
1368: CLINICAL IMPACT OF PHARMACY-LED MEDICATION RECONCILIATION IN A CRITICAL CARE SETTING,"Magrum, BrookeAnne1; Elefritz, Jessica1; Phelps, Megan1; Smetana, Keaton1; Thompson, Molly1; Trolli, Elizabeth2; Murphy, Claire1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1368__clinical_impact_of_pharmacy_led_medication.1324.aspx,"1The Wexner Medical Center at The Ohio State University, Columbus, OH
2The Ohio State College of Pharmacy, Columbus, OH"
1369: TIME TO ANALGESIA AND SEDATION POST-ROCURONIUM ADMINISTRATION IN THE EMERGENCY DEPARTMENT,"Boardman, Rachel1; Beardsley, James2; Masneri, David2; Dickens, Brett2; Krebs, Daniel2; Coles, Laura2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1369__time_to_analgesia_and_sedation.1325.aspx,"1Vanderbilt University Medical Center, Nashville, Tennessee
2Wake Forest Baptist Medical Center, Winston-Salem, NC"
"1370: CATCH ME, I’M FALLING: AN INTERDISCIPLINARY APPROACH TO REDUCING FALLS IN THE ICU","Aiello, Christine1; Ramagnano, Sebastian2; Scesa, Kevin1; Wajda, Lisa1; Pino, William1; Rao, Aditi1
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1370__catch_me,_i_m_falling__an_interdisciplinary.1326.aspx","1Hospital of the University of Pennsylvania, Philadelphia, PA
2Hospital of The University of Pennsylvania, Philadelphia, PA"
1371: MANAGING PHYSIOLOGIC ALARMS TO REDUCE ALARM FATIGUE,"Evans, Garret1; Steele, Brianna1; Setliff, Erika2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1371__managing_physiologic_alarms_to_reduce_alarm.1327.aspx,"1Atrium Health, Concord, NC
2Carolinas Healthcare System, Concord, NC"
1372: NOISE LEVEL IN AN ADULT INTENSIVE CARE UNIT,"Al-Dorzi, Hasan1; Al-Matroud, Amal1; Al-Moamar, Turki2; Itani, Abed2; Alchin, John1; Arabi, Yaseen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1372__noise_level_in_an_adult_intensive_care_unit.1328.aspx,"1King Saud Bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
2King Abdulaziz Medical City, Riyadh, Saudi Arabia"
1373: DIABETIC KETOACIDOSIS PROTOCOL SAFETY IN THE ICU: BASELINE OF A QUALITY IMPROVEMENT INITIATIVE,"McGuire, Katie1; Hovendon, Bridget1; Sansoucie, Colleen1; Pietkiewicz, Cassandra1; Hilbert, Kathryn1; Berrios, Ronaldo Sevilla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1373__diabetic_ketoacidosis_protocol_safety_in_the.1329.aspx,"1UPMC Hamot, Erie, PA"
1374: COME TOGETHER: IMPLEMENTING INTERDISCIPLINARY SAFETY HUDDLES TO IMPROVE RESIDENT EVENT REPORTING,"Ramagnano, Sebastian1; Myers, Jennifer2; Pascual, Jose3; Sonnenberg, Elizabeth4; Cereda, Maurizio5; Aiello, Christine6; Scesa, Kevin4; Dowzicky, Phillip4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1374__come_together__implementing.1330.aspx,"1Hospital of The University of Pennsylvania, Philadelphia, PA
2University of Pennsylvania, Philadelphia, PA
3Perelman School of Medicine, Wallingford, PA
4Hospital of the University of Pennsylvania, Philadelphia, PA
5University of Pennsylvania Hospital, Philadelphia, PA
6Plymouth Meeting, PA"
1375: GEOREGIONAL VARIATIONS IN REHABILITATIVE MEDICINE SERVICES IN ICU PATIENTS IN ONE HEALTHCARE SYSTEM,"Hutcheson, Hailey1; Korzick, Karen2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1375__georegional_variations_in_rehabilitative.1331.aspx,"1Geisinger, Danville, PA
2Geisinger Medical Center, Danville, PA"
1376: QI INTO LONG-TERM EFFECTS OF THE SCCM ICU LIBERATION PROJECT,"Monoson, Alexys1; Awsare, Bharat1; Baram, Michael1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1376__qi_into_long_term_effects_of_the_sccm_icu.1332.aspx,"1Thomas Jefferson University Hospital, Philadelphia, PA"
1377: EFFICIENCY AND COMPLIANCE OF THE HANDOFF PROCESS: IMPLEMENTATION OF A STANDARDIZED SIGNOUT FORMAT,"Raval, Krunal1; Riaz, Hasan1; Sadaka, Farid1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1377__efficiency_and_compliance_of_the_handoff.1333.aspx,"1Mercy Hospital St. Louis, Saint Louis, MO"
1378: REDUCING THE INCIDENCE OF CAUTI IN THE INTENSIVE CARE UNIT,"Kulik, Tobias1; Mason, Mindy2; Alunday, Robert1; Brett, Meghan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1378__reducing_the_incidence_of_cauti_in_the.1334.aspx,"1University of New Mexico, Albuquerque, NM
2Albuquerque, NM"
1379: A MULTISITE INTERRATER RELIABILITY STUDY OF THE HIGH-ALERT MEDICATION STRATIFICATION TOOL-REVISED,"Walroth, Todd1; Shenk, McKenzie2; Daniel, Joel3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1379__a_multisite_interrater_reliability_study_of.1335.aspx,"1Wishard Health Service, Indianapolis, IN
2Cedarville University, Cedarville, OH
3Cox Health, Springfield, MO"
1380: BEST PRACTICES IN MEDICAL DOCUMENTATION: A CURRICULAR MODULE FOR PEDIATRIC INTENSIVISTS,"McCabe, Megan1; Mason, Katherine2; Mink, Richard3; Werner, Jason4; Schneider, James5; Tcharmtchi, M. Hossein6; Armijo-Garcia, Veronica7; Winkler, Margaret8; Baker, David1; Nassar, Dina1; Turner, David9
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1380__best_practices_in_medical_documentation__a.1336.aspx,"1The Children’s Hospital at Montefiore, Bronx, NY
2Hasbro Children’s Hospital, Providence, RI
3Harbor UCLA Medical Center, Torrance, CA
4SSM Cardinal Glennon Children’s Hospital, St. Louis, MO
5Cohen Children’s Medical Center of New York, New Hyde Park, NY
6Texas Children’s Hospital, Houston, TX
7The University of Texas-Health Science Center At San Antonio, San Antonio, TX
8The Children’s Hospital of Alabama
9Duke University Medical Center, Durham, NC"
1381: QUALITY ASSESSMENT FOR THE CONVERSION TO AUC VANCOMYCIN MONITORING,"Cole, Jennifer1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1381__quality_assessment_for_the_conversion_to_auc.1337.aspx,"1Fayetteville, AR"
1382: ANTIMICROBIAL STEWARDSHIP IN THE ICU: A SYSTEMATIC REVIEW AND META-ANALYSIS,"Allen, John1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1382__antimicrobial_stewardship_in_the_icu__a.1338.aspx,"1University of Florida, Orlando, FL"
1383: EFFECT OF IMPLEMENTING A FUNDAMENTAL CRITICAL CARE SUPPORT COURSE IN EMERGING CRITICAL CARE SYSTEMS,"Akuamoah-Boateng, Kwame1; Banguti, Paulin2; Starling, David3; Mvukiyehe, Jean Paul2; Moses, Benjamin4; Tuyishime, Eugene2; Samanta, Damayanti5; UMUHIRE, Olivier2; Bethea, Audis6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1383__effect_of_implementing_a_fundamental.1339.aspx,"1Virginia Commonwealth University, Barboursville, VA
2University of Rwanda, Kigali, Rwanda
3VCU Health System, Richmond, VA
4University of Virginia, Charlottesville, VA
5Charleston Area Medical Center Health Education and Research Institute, Charleston, WV
6Charleston Area Medical Center, Charleston, WV"
1384: MACHINE LEARNING METHODS IN HEALTHCARE: AN OVERVIEW,"Allareddy, Veerajalandhar1; Karhade, Deepti Shroff2; Chegondi, Madhuradhar3; Badheka, Aditya3; Allareddy, Veerasathpurush4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1384__machine_learning_methods_in_healthcare__an.1340.aspx,"1Duke University Medical Center, Durham, NC
2University of North Carolina at Chapel Hill, Chapel Hill, NC
3University of Iowa Stead Family Children’s Hospital, Iowa City, IA
4University of Illinois at Chicago, Chicago, IL"
1385: USE OF RADIO FREQUENCY ID AND REAL-TIME LOCATION SYSTEM SOFTWARE SAVES TIME IN SIMULATED EMERGENCIES,"Miller, Peter1; Goodman, Tracy1; Byers, Brandon2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1385__use_of_radio_frequency_id_and_real_time.1341.aspx,"1Wake Forest School of Medicine, Winston-Salem, NC
2American University of the Caribbean School of Medicine, Cupecoy, Netherlands Antilles"
1386: OUTCOMES FROM ELIMINATING DAILY PORTABLE CHEST RADIOGRAPHY IN THE ICU,"Reddy, Anita1; Bauer, Seth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1386__outcomes_from_eliminating_daily_portable.1342.aspx,"1Cleveland Clinic Foundation, Cleveland, OH"
1387: DEVELOPMENT OF AUTOMATED MEDICAL ALERT PREVENTIVE SCORE IN CHILDREN USING MACHINE LEARNING TOOLS,"Totapally, Balagangadhar1; Sole, Alberto2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1387__development_of_automated_medical_alert.1343.aspx,"1Nicklaus Children’s Hospital, Miami, FL
2Medikos, Miami, FL"
1388: EVALUATION OF A PHARMACIST-LED CULTURE REVIEW SERVICE IN A COMMUNITY HOSPITAL EMERGENCY DEPARTMENT,"Highsmith, Emily1; Anazagasty, Romina2; Tart, Serina2; Jackson, Dana2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1388__evaluation_of_a_pharmacist_led_culture.1344.aspx,"1Houston, Texas
2Cape Fear Valley Health, Fayetteville, NC"
1389: EFFECTS OF 16-PLUS HOURS PRONE VENTILATION ON LUNG DONATIONS IN BRAIN-DEAD ORGAN DONORS,"Atluri, Sahaja1; Beck, Chelse2; Bly, Jacob1; Terrill, Danielle3; Mendez, Marissa1; Ott, Melissa2; Markham, Lori2; Sander, Scott2; Wilkins, Harry4; Neel, Dustin1; Johnson, Scott5; Vasquez, Donald6; Whitt, Stevan7; Olson, Jody8; Sangha, Harbaksh9; Cheng, An-Lin1; Moncure, Michael1,,2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1389__effects_of_16_plus_hours_prone_ventilation.1345.aspx,"1University of Missouri-Kansas City School of Medicine, Kansas City, MO
2Midwest Transplant Network, Westwood, KS
3Tripler Army Medical Center, Honolulu, HW
4Midwest Transplant Network, Quincy, IL
5Via Christi St Francis, Wichita, KS
6Wesley Medical Center, Wichita, KS
7University of Missouri Health Care, Columbia, MO
8University of Kansas Medical Center, Kansas City, KS
9Lake Regional Health System, Osage Beach, MO"
1390: ASSOCIATION BETWEEN PHARMACIST-TO-PATIENT RATIO AND PERCEPTIONS OF UNSAFE CARE,"Jones, Timothy1; Newsome, Andrea2; Smith, Susan3; Berkel Patel, Megan Van4; Rabinovich, Marina5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1390__association_between_pharmacist_to_patient.1346.aspx,"1UGA College of Pharmacy, Augusta, GA
2North Augusta, SC
3Athens, GA
4Chattanooga, TN
5Grady Health System, Atlanta, GA"
1391: SAFETY EVENT REPORT AS PART OF A QUALITY IMPROVEMENT PROGRAM IN A LATIN-AMERICAN INTENSIVE CARE UNIT,"Cardenas, Yenny1; Gomez, Laura1; Torres, Angela1; Marin, Juliana1; Cuenca, John2; Nates, Joseph2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1391__safety_event_report_as_part_of_a_quality.1347.aspx,"1Fundacion Santa Fe De Bogota, Bogota, Colombia
2The University of Texas MD Anderson Cancer Center, Houston, TX"
1392: USING KOTTER’S 8 STAGES OF TRANSFORMATION TO DRIVE IMPLEMENTATION OF DELIRIUM SCREENING IN THE ICU,"Kupferschmid, Megan1; Henrekin, Lamonica2; Tripathi, Sandeep3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1392__using_kotter_s_8_stages_of_transformation_to.1348.aspx,"1OSF St Francis Medical Center, Peoria, IL
2OSF, Peoria
3Edwards, IL"
1393: TYPE 4 RENAL TUBULAR ACIDOSIS AFTER CORONARY ARTERY BYPASS GRAFTING,"Johnson, Aric1; Srour, Habib2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1393__type_4_renal_tubular_acidosis_after_coronary.1349.aspx,"1University of Kentucky, Lexington, KY
2Lexington, KY"
