Article Title,Authors,Article URL,Author Information
966: COMPARING VASOPRESSOR REQUIREMENTS IN VENTILATED PATIENTS SEDATED WITH DEXMEDETOMIDINE VS. PROPOFOL,"Nutley, Kaitlin1; Short, Marintha1; Shawn King, G.1; Kseibi, Samer1; Ratliff, Patrick1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/966__comparing_vasopressor_requirements_in.927.aspx,"1Saint Joseph Hospital, Lexington, KY"
967: KETAMINE INFUSION IN MECHANICALLY VENTILATED PATIENTS,"Liu-DeRyke, Xi1; Hobbs, Brandon1; Giancarelli, Amanda2; Edwards, Virginia1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/967__ketamine_infusion_in_mechanically_ventilated.928.aspx,"1Orlando, FL
2Orlando Regional Medical Center, Orlando, FL"
968: EFFECTIVENESS OF ATYPICAL ANTIPSYCHOTICS AS SEDATIVE ADJUNCTS IN MECHANICALLY VENTILATED ADULTS,"Ohman, Kelsey1; Kram, Bridgette2; Schultheis, Jennifer1; Kram, Shawn1; Cox, Christopher3; Gilstrap, Dan2; Yang, Zidanyue2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/968__effectiveness_of_atypical_antipsychotics_as.929.aspx,"1Durham, NC
2Duke University Hospital, Durham, NC
3Duke University, Durham, NC"
969: EVALUATION OF DIURESIS WITH FUROSEMIDE AND ALBUMIN IN SURGICAL INTENSIVE CARE UNIT ADULTS,"Snyder, Charles1; Ice, Calvin1; Gurka, Matthew1; Parker, Jessica1; Steensma, Elizabeth1; Watson, Nicholas2,,3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/969__evaluation_of_diuresis_with_furosemide_and.930.aspx,"1Spectrum Health, Grand Rapids, MI
2Anesthesia Practice Consultants, Grand Rapids, MI
3Michigan State University School of Medicine, Lansing, MI"
970: OPIOID ADMINISTRATION DURING ICU AND POST-ICU CARE AND DISCHARGE OPIOID PRESCRIBING PRACTICES,"Gagnon, David1; Wampole, Chelsea1; McKenna, Ariel1; Riker, Richard1; May, Teresa1; Seder, David1; Abram, Dawn1; Fraser, Gilles1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/970__opioid_administration_during_icu_and_post_icu.931.aspx,"1Maine Medical Center, Portland, ME"
971: WEIGHT-ADJUSTED VERSUS STANDARD DOSING OF ENOXAPARIN FOR VTE PROPHYLAXIS IN OBESE TRAUMA PATIENTS,"Kalaria, Nirali1; Purzycki, Daniel1; Kang, Tep1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/971__weight_adjusted_versus_standard_dosing_of.932.aspx,"1Christiana Care Health System, Newark, DE"
972: CLONIDINE AS A WEANING STRATEGY FROM DEXMEDETOMIDINE IN THE SURGICAL INTENSIVE CARE UNIT,"Swanson, Shelby1; Bassing, Adam2; Peitz, Greg3; Pfeifer, Carolyn1; Sedlak, Rebecca4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/972__clonidine_as_a_weaning_strategy_from.933.aspx,"1Omaha, NE
2Nebraska Medicine, Omaha, NE
3Nebraska Medicine, Omaha, NE
4Nebraska Medicine - Nebraska Medical Center, Omaha, NE"
973: EFFICACY OF KETAMINE FOR INITIAL CONTROL OF ACUTE AGITATION IN THE EMERGENCY DEPARTMENT,"Lin, Justin1; Figuerado, Yelena1; Montgomery, Adrienne1; Lee, Jonathan1; Cannis, Mark1; Norton, Valerie1; Calvo, Richard2; Sikand, Harminder3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/973__efficacy_of_ketamine_for_initial_control_of.934.aspx,"1Scripps Mercy Hospital San Diego, San Diego, CA
2Mercy Hospital, Scripps Health, San Diego, CA
3San Diego, CA"
974: IMPACT OF IV PHENOBARBITAL USE IN THE EMERGENCY DEPARTMENT AND OUTCOMES IN THE INTENSIVE CARE UNIT,"Kim, Andy1; Albrecht, Gale1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/974__impact_of_iv_phenobarbital_use_in_the.935.aspx,"1Denver, CO"
975: EVALUATION OF INTENSIVE CARE UNIT SEDATION PRACTICES FOLLOWING DEXMEDETOMIDINE GUIDELINE UPDATE,"Schuler, Brian1; Kovacevic, Mary1; Dube, Kevin1; Szumita, Paul2; DeGrado, Jeremy2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/975__evaluation_of_intensive_care_unit_sedation.936.aspx,"1Boston, MA
2Brigham and Women’s Hospital, Boston, MA"
976: ENTERAL METHADONE USE IN CRITICALLY ILL PATIENTS TO DECREASE CONTINUOUS OPIOID INFUSION REQUIREMENTS,"Bonnin, Sophia1; Kim, Wonhyoung2; Kim, Andy1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/976__enteral_methadone_use_in_critically_ill.937.aspx,"1Denver Health, Denver, CO
2Denver Health, Visalia, CA"
977: EVALUATION OF THE SAFETY AND EFFICACY OF STIMULANT MEDICATION USE IN THE INTENSIVE CARE UNIT,"Chudow, Melissa1; Adams, Beatrice2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/977__evaluation_of_the_safety_and_efficacy_of.938.aspx,"1University of South Florida College of Pharmacy, Tampa, FL
2Riverview, FL"
978: CONTINUOUS-INFUSION KETAMINE-BASED SEDATION VERSUS NON-KETAMINE SEDATION IN THE MEDICAL ICU,"Jaeger, Melanie1,,2,,3; Attridge, Rebecca3,,4; Neff, Luke1,,2,,3; Gutierrez, Gloria1,,2,,3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/978__continuous_infusion_ketamine_based_sedation.939.aspx,"1University Health System, San Antonio, TX
2University of Texas at Austin College of Pharmacy, Austin, TX
3UT Health San Antonio, San Antonio, TX
4University of the Incarnate Word, San Antonio, TX"
979: A COMPARISON OF 3-FACTOR PROTHROMBIN COMPLEX CONCENTRATE PRODUCTS IN WARFARIN-ASSOCIATED ICH,"Tucker, Natalie1; Cook, Ryan2; Cave, Brandon1; Jones, Morgan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/979__a_comparison_of_3_factor_prothrombin_complex.940.aspx,"1Methodist University Hospital, Memphis, TN
2Methodist Healthcare, Memphis, TN"
980: IMPACT OF OUTPATIENT OPIOID USE ON THE MANAGEMENT OF PATIENTS IN THE MEDICAL INTENSIVE CARE UNIT,"Artman, Katherine1; Barrack, Katherine2; Brewer, Michael1; Wilhelm, Andrew1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/980__impact_of_outpatient_opioid_use_on_the.941.aspx,"1University of Mississippi Medical Center, Jackson, MS
2CHRISTUS Trinity Mother Frances Hospital, Tyler, Texas"
981: ANALYZING A MODIFIED ALCOHOL WITHDRAWAL PROTOCOL WITH PHENOBARBITAL DURING A BENZODIAZEPINE SHORTAGE,"Fussell-Louie, David1; Li, Irene2; Forni, Allison2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/981__analyzing_a_modified_alcohol_withdrawal.942.aspx,"1UMass Memorial Medical Center, Worcester, MA
2Worcester, MA"
982: INTRAVENOUS LIDOCAINE INFUSION FOR MANAGEMENT OF PAIN IN THE INTENSIVE CARE UNIT,"Jung, Sharon1; Ottestad, Einar2; Aggarwal, Anuj2; Flood, Pamela2; Nikitenko, Vitaliy2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/982__intravenous_lidocaine_infusion_for_management.943.aspx,"1Loma Linda University Health, Loma Linda, CA
2Stanford Health Care, Stanford, CA"
983: EVALUATION OF ICATIBANT IN ANGIOTENSIN-CONVERTING ENZYME INHIBITOR-INDUCED ANGIOEDEMA,"May, Scott1; Ibrahim, Danyal2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/983__evaluation_of_icatibant_in.944.aspx,"1Hartford, CT
2Saint Francis Hospital and Medical Center, Hartford, CT"
984: RECOGNITION AND MANAGEMENT OF ALPRAZOLAM WITHDRAWAL IN CRITICALLY ILL PATIENTS,"Krantz, Erica1; Droege, Chris2; Ernst, Neil3; Mueller, Eric1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/984__recognition_and_management_of_alprazolam.945.aspx,"1University of Cincinnati Medical Center, Cincinnati, OH
2UC Health/University of Cincinnati Medical Center, Cincinnati, OH
3Cincinnati, OH"
985: ANALGOSEDATION IN OPIOID-NAIVE VERSUS TOLERANT PATIENTS,"Owen, Emily1; Yeary, Julianne2; Pauley, Nicholas3; Robbins, Blake3; Keeperman, Jacob4; Schwarz, Evan5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/985__analgosedation_in_opioid_naive_versus.946.aspx,"1Barnes-Jewish Hospital, Saint Louis, MO
2Barnes Jewish Hospital, Saint Louis, MO
3St. Louis College of Pharmacy, St. Louis, MO
4Washington University in St Louis School of Medicine, Saint Louis, MO
5Washington University in Saint Louis School of Medicine, Saint Louis, MO"
986: IDENTIFICATION OF RISK FACTORS FOR HYPERTENSION AND TACHYCARDIA AT DEXMEDETOMIDINE DISCONTINUATION,"Grgurich, Phil1; Salah, Jamal2; Nault, Katie3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/986__identification_of_risk_factors_for.947.aspx,"1Massachusetts College of Pharmacy and Health Sciences University, Newton, MA
2Lahey Hospital and Medical Center, Burlington, MA
3Medford, MA"
987: TRANSITIONING FROM DEXMEDETOMIDINE INFUSION WITH THE USE OF ENTERAL CLONIDINE,"Cheung, Cynthia1; Ammar, Abdalla1; Rouse, Ginger1; Ammar, Mahmoud1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/987__transitioning_from_dexmedetomidine_infusion.948.aspx,"1Yale New Haven Hospital, New Haven, CT"
988: EFFICACY ASSOCIATED WITH THE ADDITION OF SODIUM BICARBONATE IN THE TREATMENT OF HYPERKALEMIA,"Geng, Shiyi1; Rivera, Jessica2; Vance, Emily2; Kurz, Michael3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/988__efficacy_associated_with_the_addition_of.949.aspx,"1University of Alabama Medical Center, Birmingham, AL
2Birmingham, AL
3University of Alabama Medical Center at Birmingham, Birmingham, AL"
989: LOW-DOSE PCC IS EFFECTIVE FOR WARFARIN REVERSAL,"Gilbert, Brian1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/989__low_dose_pcc_is_effective_for_warfarin.950.aspx,"1Wesley Medical Center, Wichita, KS"
990: A COMPARISON OF STANDARD- TO HIGH-DOSE DEXMEDETOMIDINE FOR SEDATION IN THE INTENSIVE CARE UNIT,"Hamilton, Cassie1; Bolton, Spencer1; Van Berkel Patel, Megan2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/990__a_comparison_of_standard__to_high_dose.951.aspx,"1Erlanger Health System, Chattanooga, TN
2Chattanooga, TN"
991: A RETROSPECTIVE PILOT STUDY EVALUATING THE USE OF INTRAVENOUS OLANZAPINE FOR AGITATION IN THE ICU,"Eche, Mary1; Eche, Ijeoma1; Wong, Adrian1,,2; Patel, Parth1; Yankama, Tuyen1; Abdallah, George1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/991__a_retrospective_pilot_study_evaluating_the.952.aspx,"1Beth Israel Deaconess Medical Center, Boston, MA, Boston, MA
2MCPHS University, Boston, MA"
992: COMPARISON OF SEDATIVE REGIMENS IN PATIENTS WITH VASOSPASM WITH SUBARACHNOID HEMORRHAGE,"Bast, Chelsea1; Liu, Mimi1; Faris, Jane1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/992__comparison_of_sedative_regimens_in_patients.953.aspx,"1Carilion Roanoke Memorial Hospital, Roanoke, VA"
993: CARBAMAZEPINE AS AN ADJUNCT TO BENZODIAZEPINE THERAPY FOR SEVERE ALCOHOL WITHDRAWAL,"Heiney, Heather1; Reed, Thomas1; Rocawich, Katie2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/993__carbamazepine_as_an_adjunct_to_benzodiazepine.954.aspx,"1VCU Medical Center, Richmond, VA
2VCU Health System, Richmond, VA"
994: EVALUATION OF SUGAMMADEX USAGE AT A TERTIARY MEDICAL CENTER FOR NEUROMUSCULAR BLOCKADE REVERSAL,"Hess, Alexander1; Makii, Jason1; Lauer, Brian2; Bush, Weston3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/994__evaluation_of_sugammadex_usage_at_a_tertiary.955.aspx,"1University Hospitals Cleveland Medical Center, Cleveland, OH
2Cleveland, OH
3N/A"
995: VALIDATING A MEMORY SHAPED NITINOL PIGTAIL GUIDEWIRE FOR COAPTATIVE ULTRASOUND METHODS AND SYSTEMS,"Wilkerson, R Gentry1; Tropello, Steven1,,2; Carolan, Howard3; Goldwasser, Elisabeth4; Kent, Jack2; Barasch, Noah2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/995__validating_a_memory_shaped_nitinol_pigtail.956.aspx,"1University of Maryland School of Medicine, Department of Emergency Medicine, Baltimore, MD
2CoapTech, Baltimore, MD
3CoapTech, Ellicott City, MD
4University of Maryland A. James Clark School of Engineering, College Park, MD"
996: IMPLEMENTATION OF AN AIRWAY TABLE TO FACILITATE EMERGENCY DEPARTMENT AIRWAY MANAGEMENT,"Hatton, Colman1; Adam, Nicholson2; Adan, Andrew3; Fung, Christopher1; Bassin, Benjamin1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/996__implementation_of_an_airway_table_to.957.aspx,"1University of Michigan, Ann Arbor, MI
2University of Wisconsin, Madison, WI
3University of Cincinnati, Cincinnati, OH"
997: USAGE OF HEAD CT SCANS IN THE UNITED STATES IN THE PAST TWO DECADES,"Jafari, Mohammad1; Seifi, Ali2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/997__usage_of_head_ct_scans_in_the_united_states.958.aspx,"1North York, ON
2San Antonio, TX"
998: ESOPHAGOGASTRODUODENOSCOPY AS AN ADJUNCTIVE THERAPY IN DRUG OVERDOSE,"Hollon, Hannah1; Allen, Kelsey2; Marvin, Whitney2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/998__esophagogastroduodenoscopy_as_an_adjunctive.959.aspx,"1VCU, Richmond, VA
2MUSC, Charleston, SC"
999: IMPACT OF TRAINING CLINICAL OBSERVERS FROM RESOURCE-LIMITED ENVIRONMENTS FOR CENTRAL LINE PLACEMENT,"Pierre, Louisdon1; Waikar, Apoorva Ravindranath1; Adebayo, Adeyinka1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/999__impact_of_training_clinical_observers_from.960.aspx,"1The Brooklyn Hospital Center, Brooklyn, NY"
1000: NOVEL POTENTIAL REPLACEMENTS FOR AIRWAY CLEARANCE IN OROPHARYNGEAL INTUBATION,"Milzman, Dave1; Li, Hei Jun2; de Marchi, Lorenzo2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1000__novel_potential_replacements_for_airway.961.aspx,"1Chevy Chase, MD
2Georgetown U School of Medicine, Washington, DC"
1001: CLINICAL BENEFITS OF CUTTING AWAY ECMO CIRCUIT PRIOR TO DECANNULATION,"Kirschner, Rebecca1; Rose, Rebecca2; Chokshi, Nikunj2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1001__clinical_benefits_of_cutting_away_ecmo.962.aspx,"1University of Chicago Medicine, Chicago, IL
2University of Chicago Medicine, Chicago, IL"
1002: PREVALENCE OF CENTRAL VENOUS CATHETER MALPOSITIONING IN CRITICALLY ILL CHILDREN,"Weber, Mark1; Conlon, Thomas2; Woods-Hill, Charlotte3; Crowe, Rachael2; Watts, Stephanie2; Glau, Christie2; Davis, Daniela2; Himebauch, Adam3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1002__prevalence_of_central_venous_catheter.963.aspx,"1The Children’s Hospital of Philadelphia, Philadelphia, PA
2Children’s Hospital of Philadelphia, Philadelphia, PA
3Philadelphia, PA"
1003: EPIDEMIOLOGY AND SHORT-TERM OUTCOMES OF AIRWAY RECONSTRUCTION IN CHILDREN,"Kotula, John1; Leoncio, Michael1; Ho, Brian1; Totapally, Balagangadhar1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1003__epidemiology_and_short_term_outcomes_of.964.aspx,"1Nicklaus Children’s Hospital, Miami, FL"
1004: RELIEF IN A VACUUM: A PALLIATIVE TREATMENT OF SUBCUTANEOUS EMPHYSEMA,"Rogers, Kameron1; Pedroso, Felipe2; Cappiello, Clint2; Bernier, Meghan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1004__relief_in_a_vacuum__a_palliative_treatment.965.aspx,"1Johns Hopkins Hospital, Baltimore, MD
2Johns Hopkins, Baltimore, MD"
1005: VALIDITY DATA FOR A CHECKLIST FOR PEDIATRIC BAG MASK VENTILATION,"Whalen, Allison1; Boyer, Donald2; Merves, Matthew3; Kharayat, Priyanka2; Bruins, Benjamin2; Jensen, Eric2; Mehta, Jay2; Watanabe, Ichiro2; Nishisaki, Akira2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1005__validity_data_for_a_checklist_for_pediatric.966.aspx,"1MUSC Children’s Hospital, Charleston, SC
2The Children’s Hospital of Philadelphia, Philadelphia, PA
3Emory University School of Medicine, Atlanta, GA"
1006: EXPLORING PERIPHERAL APHERESIS IN THE PICU: A CASE SERIES,"Weber, Mark1; Crowe, Rachael1; Weldon, Rebecca1; Conlon, Thomas1; Friedman, David1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1006__exploring_peripheral_apheresis_in_the_picu_.967.aspx,"1The Children’s Hospital of Philadelphia, Philadelphia, PA"
1007: EFFECT OF IV ACETAMINOPHEN ON CUMULATIVE OPIOID USE IN IMMEDIATE POSTOPERATIVE PERIOD IN CHILDREN,"Taylor, Brock1; Chakraborty, Shawn1; Harthan, Aaron2; Tripathi, Sandeep3; Wang, Hannah1; Swayampakula, Anil Kumar4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1007__effect_of_iv_acetaminophen_on_cumulative.968.aspx,"1University of Illinois College of Medicine, Peoria, IL
2Peoria, IL
3Edwards, IL
4Dunlap, IL"
1008: THE INTERRATER RELIABILITY OF PEDIATRIC POINT-OF-CARE LUNG ULTRASOUND IN THE PICU,"DeSanti, Ryan1; Kory, Pierre1; Cowan, Eileen1; Lasarev, Michael1; Al-Subu, Awni1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1008__the_interrater_reliability_of_pediatric.969.aspx,"1University of Wisconsin-Madison, Madison, WI"
1009: SUBCLAVIAN CENTRAL VENOUS CATHETERS IN CHILDREN ARE UNDERUTILIZED DESPITE IMPROVED SAFETY,"Veten, Ahmed1; YOUNG, CHRISTINE1; Zurca, Adrian1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1009__subclavian_central_venous_catheters_in.970.aspx,"1Penn State Milton S. Hershey Medical Center, Hershey, PA"
1010: DIFFICULT MASK VENTILATION IN CRITICALLY ILL CHILDREN INDEPENDENTLY ASSOCIATED WITH ADVERSE EVENTS,"Daigle, Curran1; Fiadjoe, John2; Laverriere, Elizabeth2; Bruins, Benjamin3; Lockman, Justin3; Nadkarni, Vinay4; Shults, Justine5; Nishisaki, Akira3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1010__difficult_mask_ventilation_in_critically_ill.971.aspx,"1Children’s Hospital of Philadelphia, Philadelphia, PA
2The Children’s Hospital Philadelphia, Philadelphia, PA
3The Children’s Hospital of Philadelphia, Philadelphia, PA
4University of Pennsylvania Perelman School of Medicine, Philadelphia, PA
5Perelman School of Medicine, Philadelphia, PA"
1011: UMBILICAL VENOUS CATHETERIZATION IMPACT OF SIMULATION TRAINING ON TRAINEE CONFIDENCE AND COMPETENCE,"Ogun, Aminat1,,2; Adeyinka, Adebayo2; Pierre, Louisdon2; Bailey, Keneisha3; Leblanc, Patrick3; Morales, Yesenia3; Okonkwo, Oluchukwu4,,5; Ogun, Haroun6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1011__umbilical_venous_catheterization_impact_of.972.aspx,"1St George’s University, Grenada
2The Brooklyn Hospital Center, New York, NY
3The Brooklyn Hospital Center, Brooklyn, NY
4St. George’s University, Grenada
5The Brooklyn Hospital Center Center, New York, NY
6Mount Sinai Hospital, New York, NY"
1012: ULTRASOUND CONFIRMATION OF PEDIATRIC CENTRAL LINE PLACEMENT,"Aggarwal, Shefali1; Claveria, Joanne1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1012__ultrasound_confirmation_of_pediatric_central.973.aspx,"1Advocate Children’s Hospital, Park Ridge, IL"
1013: IMPLEMENTATION OF POINT-OF-CARE ULTRASOUND TO IDENTIFY CENTRAL CATHETER TIP LOCATION IN THE NICU,"Meinen, Ryan1; Bauer, Adam2; Devous, Kelly1; Al-Subu, Awni1; Cowan, Eileen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1013__implementation_of_point_of_care_ultrasound.974.aspx,"1University of Wisconsin, Madison, WI
2Madison, WI"
1014: INNOMINATE APPROACH TO CENTRAL VEIN CATHETERIZATION IN DIFFICULT- TO-CANNULATE PATIENTS,"Ibarra-Estrada, Miguel1; Gonzalez, Pavel Aguilera2; López Pulgarín, José Arnulfo3; Chavez-Peña, Quetzalcoatl4; Blanco-Ornelas, Luis4; Herrera-Aguilar, Fernando4; Aguirre Avalos, Guadalupe5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1014__innominate_approach_to_central_vein.975.aspx,"1Guadalajara
2Mexico
3Hospital Civil De Guadalajara Fray Antonio Alcalde, Guadalajara
4Intensive Care Unit, Hospital Civil de Guadalajara Fray Antonio Alcalde, Guadalajara, Mexico
5Hospital Civil De Guadalajara, Guadalajara, Jalisco"
1015: C-MAC VIDEOLARYNGOSCOPY VERSUS CONVENTIONAL DIRECT LARYNGOSCOPY FOR ENDOTRACHEAL INTUBATION,"Min, Byeongchul1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1015__c_mac_videolaryngoscopy_versus_conventional.976.aspx,"1Seoul, YT"
1016: DISLODGEMENT OF RIGHT VENTRICULAR LEAD OF RECENTLY PLACED PACEMAKER FROM PA CATHETER PLACEMENT,"Shah, Kruti1; Thompson, Ashley1; Demos, Daniel2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1016__dislodgement_of_right_ventricular_lead_of.977.aspx,"1N/A
2Shands Hospital - University of Florida, Gainesville, FL"
1017: PILOT SURGICAL TELEMENTORING UTILIZING NOVEL TELESTRATION TECHNOLOGY: LESSONS LEARNED,"Colombo, Christopher1; Valovich, Justin2; Thomas, Drew2; Haque, Mohamad3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1017__pilot_surgical_telementoring_utilizing_novel.978.aspx,"1Madigan Army Medical Center, Joint Base Lewis-McChord, WA
2Madigan Army Medical Center, JBLM, WA
3Madigan Army Medical Center, Fort Lewis, WA"
1018: TRACHEOESOPHAGEAL AND BRONCHOESOPHAGEAL FISTULA: A RARE COMPLICATION OF ESOPHAGEAL STENT,"Ahmed, Tamer Said1; Tewari, Praful2; Hernandez, Dawn-Alita1; Yoon, Youngsook3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1018__tracheoesophageal_and_bronchoesophageal.979.aspx,"1University of Toledo Medical Center, Toledo, OH
2Perrysburg, OH
3University of Toledo, Toledo, OH"
1019: NEAR ESOPHAGEAL RUPTURE FROM MINNESOTA TUBE IN HELICOPTER TRANSPORT: DEVELOPMENT OF CHECKLISTS,"Whitford, Robert1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1019__near_esophageal_rupture_from_minnesota_tube.980.aspx,"1University of Colorado School of Medicine, Denver, CO"
1020: NONIMMUNE AND IMMUNE HEMOLYSIS IN A PATIENT WITH EXTRACORPOREAL MEMBRANE OXYGENATION,"Andrievskaya, Maria1; Otrock, Zaher1; Pflaum-Carlson, Jacqueline1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1020__nonimmune_and_immune_hemolysis_in_a_patient.981.aspx,"1Henry Ford Hospital, Detroit, MI"
1021: CONTROLLING AIRWAY SECRETIONS TO REDUCE THE POTENTIAL SPREAD OF INFECTIONS: A CASE OF MUCORMYCOSIS,"Hernandez-Torres, Vivian1; Ratzlaff, Robert2; Venegas-Borsellino, Carla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1021__controlling_airway_secretions_to_reduce_the.982.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Ponte Vedra Beach, FL"
1022: UTILIZATION OF UROLOGICAL STONE RETRIEVAL BASKET FOR RESOLUTION OF MASSIVE HEMOPTYSIS,"Grami, Zacharia1,,2; Manjappachar, Nirmala2; Crommett, John2; Reddy, Dereddi Raja2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1022__utilization_of_urological_stone_retrieval.983.aspx,"1McGovern Medical School, Houston, TX
2MD Anderson Cancer Care Center, Houston, TX"
1023: CAN WE CONTROL AIRWAY SECRETIONS AND REDUCE THE INCIDENCE OF VENTILATOR-ASSOCIATED PNEUMONIA?,"Hernandez-Torres, Vivian1; Ratzlaff, Robert2; Venegas-Borsellino, Carla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1023__can_we_control_airway_secretions_and_reduce.984.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Ponte Vedra Beach, FL"
1024: DESTINED FOR FAILURE? RISK FACTORS FOR ARTERIAL LINE LOSS IN SURGICAL ICU PATIENTS,"Robertson, Laurie1; Manasco, Anton2; Sona, Carrie1; Taylor, Beth1; Mazuski, John2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1024__destined_for_failure__risk_factors_for.985.aspx,"1Barnes-Jewish Hospital, Saint Louis, MO
2Washington University in Saint Louis School of Medicine, Saint Louis, MO"
1025: CENTRAL VENOUS ACCESS BY ADVANCED PRACTICE PROVIDERS IN THE CRITICAL CARE SETTING,"Lukic, Alexander1; Milligan, Elizabeth1; Mireles-Cabodevila, Eduardo1; Hanane, Tarik1; Dugar, Siddharth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1025__central_venous_access_by_advanced_practice.986.aspx,"1Cleveland Clinic Foundation, Cleveland, OH"
1026: USING YOUTUBE VIDEOS TO TEACH CENTRAL LINES: DOES IT MAKE THE CUT?,"King, Daniel1; Davison, Danielle2; Heinz, Eric3; Vaziri, Khashayar3; Yamane, David4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1026__using_youtube_videos_to_teach_central_lines_.987.aspx,"1Washington, DC
2George Washington University Medical Center, Washington, DC
3George Washington University, Washington, DC
4George Washington University Hospital, Washington, DC"
1027: WAKE ME UP BEFORE YOU GO GO: USING LEAN METHODOLOGY TO CHANGE CULTURE AND SEDATION MANAGEMENT,"Latham, Meagan1; Conjelko, Julie2; Hunt, Karen3; McMillin, Mischelle2; Ryan, Mark2; Wolverton, Cheryl4; Little, Connie2; Lucas, Frank5; Pellow-Douglas, Denise2; Donohue, Jessica2; Mullikin, Karrie2; Riley, Lynn2; Shawa, Imad6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1027__wake_me_up_before_you_go_go__using_lean.988.aspx,"1Saint John, IN
2Franciscan Health, Indianapolis, IN
3Indianapolis, IN
4Franciscan St. Francis, Indianapolis, IN
5Franciscan St. Francis Health, Indianapolis, IN
6Greenwood, IN"
